영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
스와핑:아내가 다른 남자와 하고 있다,2018-03-28,6000,6000,1,1,1,1,일본,(주) 영진크리에이티브,[국내] 청소년 관람불가,멜로/로맨스,네지메 지로,
유부녀:탐스러운 옆집남자의 물건,2017-12-28,6000,6000,1,1,1,1,일본,,[국내] 청소년 관람불가,멜로/로맨스,네지메 지로,
정사 : 나쁜 시동생,2018-02-07,6000,6000,1,1,1,1,일본,(주) 영진크리에이티브,[국내] 청소년 관람불가,멜로/로맨스,네지메 지로,
다 해주는 여자,2016-08-03,100000,100000,10,10,1,1,일본,,[국내] 청소년 관람불가,멜로/로맨스,네지메 지로,마쓰다 아케미
외출: 외로운 여자들,2016-06-16,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,네지메 지로,타나카 카오리
친구엄마: 은밀한 유혹,2016-06-16,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,네지메 지로,콘노 미카
발정난 여자:버섯 수집,2018-06-07,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,네쿄쿠 타란티노,호죠 마키
뜨거운 새엄마의 욕정,2019-03-15,6000,6000,1,1,1,1,일본,,,,네쿄쿠 타란티노,
발정난 온천탕 여주인,2019-01-24,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,네쿄쿠 타란티노,코바야카와 레이코
섹스여행:동정 사냥,2019-04-24,6000,6000,1,1,1,1,일본,,[국내] 청소년 관람불가,멜로/로맨스,네쿄쿠 타란티노,카자마 유미
여주인의 비밀 마사지,2019-01-24,6000,6000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,네쿄쿠 타란티노,호죠 마키
젊은 새엄마:달아오른 날,2019-04-12,6000,6000,1,1,1,1,일본,,[국내] 청소년 관람불가,멜로/로맨스,네쿄쿠 타란티노,
월드 클래스 키즈,,72000,72000,24,24,1,1,이스라엘,,,다큐멘터리,네타 로에비,
색욕 노천탕-달아오른 여주인,2019-08-20,6000,6000,1,1,1,1,일본,,,,넥스트쿄쿠,
파이브 갤럭시스,2020-05-04,6000,6000,1,1,1,1,미국,(주)도키엔터테인먼트,15세이상관람가,SF,넬슨 리,"폼 클레멘티에프,닐 잭슨"
개구리왕국,2015-11-12,364533100,364533100,53758,53758,227,1972,중국,(주)예지림 엔터테인먼트,[국내] 전체 관람가,애니메이션,넬슨 신,"벨라 손,카메론 달라스,롭 슈나이더"
왕후 심청,2005-08-11,564000,425763000,94,72702,1,1,한국,(주)영화사한결,전체관람가,애니메이션,넬슨 신,"강희선,최문자,탁원제,김도현"
브루클린 보헤미안,,248000,248000,26,26,1,2,미국,,,,"넬슨 조지,다이엔 파라가스",
맹인 안마사의 기술,2018-11-15,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,넷쿄쿠 타란티노,시로미야 이로하
온천장 여주인의 화끈한 서비스,2018-11-30,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,넷쿄쿠 타란티노,니이오 키리코
친구의 여자,2018-07-02,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,넷쿄쿠 타란티노,카자마 유미
허수아비들의 땅,2009-04-30,0,1559000,0,248,1,1,한국,(주)스튜디오이쩜영,15세이상관람가,드라마,노경태,"김선영,박원주,김화정,김두홍,신예슬,황상연,박현진,서민정,최경락,최광수,윤심경,임독영,윤진주,임영희,장연옥,이미선"
블랙스톤,2016-03-28,1764600,1764600,299,299,6,137,한국,테디베어필름,청소년관람불가,드라마,노경태,"원태희,양지원,여정민,유영제,추민주,하지현,손석구,백현주"
비밀애,2018-02-01,25000,25000,10,10,5,10,일본,(주)케이알씨지,15세이상관람가,멜로/로맨스,노구치 테루오,야마모토 타로
출국,2018-11-14,640943850,640943850,81880,81880,274,4628,한국,,[국내] 15세 관람가,드라마,노규엽,"이범수,연우진,박혁권"
여비서의 특별한 접대,2019-05-28,6000,6000,1,1,1,1,일본,,[국내] 청소년 관람불가,멜로/로맨스,노기자카 료타로,
특종: 량첸살인기,2015-10-22,762000,460557822,127,616608,1,1,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,"조정석,이미숙,이하나,김의성,배성우,김대명,태인호,김수안,김기호,김민재,오주환,이정은,최병모,윤다경,이창훈,백현진,박기만,강재은"
연애의 온도,2013-03-21,198000,915218558,22,1865354,1,2,한국,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,멜로/로맨스,노덕,"이민기,김민희,최무성,라미란,장영준,정여진,조치언,박명규,권유진,박병은,하연수,김강현,김자영,정종열"
우리에게 내일은 없다,2007-05-17,64000,22063500,27,3329,1,2,한국,스폰지,15세이상관람가,드라마,노동석,"김병석,김용균,최재성,최두영,유아인,강병화,김효관,송정민,신동석,조민석,안몽식,표용수,최성진,김수덕,정승주,이용택,이창윤,이윤형,김준기,박명신,정승길,조민석"
마이 제너레이션,2004-12-03,9000,22616500,9,3754,1,4,한국,아트플러스시네마네트워크,15세관람가,드라마,노동석,"이명수,유재경,최두영,김병석,최재훈,안슬기,박경목,이성중,이광우"
골든슬럼버,2018-02-14,-1472133090,-1472133090,1387508,1387508,833,42991,한국,(주)씨제이이엔엠,15세이상관람가,범죄,노동석,"강동원,김의성,한효주,김성균,김대명,윤계상,이준혁,정소민,최우식,유재명,차순배,김시은,이강희,이경훈,이상원,박혜영,김재영,방한솔,이예림,김종호,손영진,신경철,이진구,이하늘,김지희,김지희,김진성,오기환,남은정,박다은,박서연,박성희,박시은,박은영,전한나,박정민,정신영,정연주,박지선,박지현,조영진,김건,최재호,최진호,최혜영,한대훈,황준혁,김소정,김수영,김우진,김승호,김유정,오륭,염혜란,박건아,노수산나,이학주,우상기,원현준,김승훈,김미경,윤부진,곽자형,이상희,윤재인,정인겸,김서원,정미형,황재열,조승구,이승민"
빼앗긴 거리,,320000,320000,64,64,1,2,홍콩,,,다큐멘터리,"노라 람,사뮤엘 웡",
시애틀의 잠 못이루는 밤,1993-12-18,30186200,87147300,3933,11558,69,443,미국,(주)디스테이션,"12세이상관람가,중학생이상관람가",드라마,노라 에프론,"톰 행크스,맥 라이언"
줄리 & 줄리아,2009-12-10,120000,255606000,60,34153,1,2,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,드라마,노라 에프론,"메릴 스트립,에이미 아담스"
브레드위너,,334000,334000,60,60,1,2,아일랜드,,,애니메이션,노라 투메이,"라라 새디크,사라 초드리"
켈스의 비밀,,238000,238000,45,45,1,3,아일랜드,,,애니메이션,"노라 투메이,톰 무어","브렌단 글리슨,믹 랠리,마이클 맥그래스"
밤의 열기 속으로,,420000,420000,83,83,1,3,미국,,,,노만 주이슨,
지저스 크라이스트 슈퍼스타,,1940850,1940850,331,331,2,3,미국,,,뮤지컬,노만 주이슨,"테드 닐리,칼 앤더슨,이본 엘리먼"
지붕 위의 바이올린,1974-07-17,720000,4316000,122,1242,1,3,미국,,,뮤지컬,노만 주이슨,"토폴,노마 크레인,로사린드 해리스"
함정,,1974000,1974000,987,987,1,20,미국,,,,노만 파나마,
조로의 싸인,,1608000,1608000,804,804,1,15,미국,,,,노먼 포스터,
극장판 전국 바사라,2012-11-15,1768000,1768000,352,352,2,10,일본,미디어소프트,15세이상관람가,애니메이션,노무라 카즈야,"나카이 카즈야,호시 소이치로,세키 토모카즈"
공각기동대 신극장판,2017-04-20,10383500,10383500,1376,1376,33,206,일본,"(주)레인메이커필름,(주)모멘텀엔터테인먼트",15세이상관람가,애니메이션,노무라 카즈야,사카모토 마아야
고양이와 쥐,,40866,40866,49,49,1,4,네덜란드,,,,노바 반 디크,
리플레이스,2018-11-15,400000,400000,49,49,5,7,미국,,[국내] 청소년 관람불가,공포,노버트 케일,"레베카 포사이스 ,루시 아론,바바라 크램톤"
실종: 사라진아내,2016-11-01,974000,974000,185,185,20,20,한국,주식회사 루믹스미디어,청소년관람불가,스릴러,노병하,"정겨운,이재용,윤아민,이태인,허충호,여이레"
미션: 톱스타를 훔쳐라,2015-09-03,3157000,3157000,512,512,2,17,한국,(주)드림팩트엔터테인먼트,청소년관람불가,액션,노병하,"오창석,정헌,김주리,윤아민,한상준,최제헌,진우진,박영준,박동빈,송지인,박태산"
완판녀 홈쇼핑 쇼호스트,2019-05-17,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,노보리토 잇폰스기,호조 마키
젊은 엄마 2,2014-05-29,8000,8000,1,1,1,1,한국,골든타이드픽처스(주),청소년관람불가,드라마,노성수,"차순형,소윤,이하루,예린,김진래,김진호"
내방에 일본여자가 있다 무삭제판,2019-08-30,1000,1000,1,1,1,1,한국,,,,노세기,
하녀엄마 : 끝없는 정사,2020-10-09,22000,22000,21,21,11,21,한국,(주)케이알씨지,청소년관람불가,멜로/로맨스,노세기,이채담
여관발이,2020-07-10,75000,75000,35,35,11,35,한국,,[국내] 청소년 관람불가,에로,노세기,
하녀엄마,2020-07-11,81000,81000,38,38,6,35,한국,(주)케이알씨지,청소년관람불가,성인물(에로),노세기,이채담
내방에 일본여자가 있다,2019-02-12,938000,938000,169,169,20,20,한국,(주)엔트리미디어,청소년관람불가,멜로/로맨스,노세기,"하마사키 마오,신연우,이수"
걸 아바타,2016-04-16,100000,100000,10,10,1,1,일본,(주)영진크리에이티브,청소년관람불가,코미디,노스미 히데미,하네다 아이
올래?! 천사들의 도시편 무삭제,2017-11-21,300000,300000,60,60,1,1,한국,,,,노승탁,
올래?! 천사들의 도시편,2017-09-13,933000,933000,176,176,20,20,한국,,,,노승탁,
음란한 모델 무삭제판,2018-11-02,300000,300000,60,60,1,1,한국,,,,노승택,
화끈한 홈서비스 무삭제판,2018-08-17,300000,300000,60,60,1,1,한국,,,,노승택,
여배우: 섹스수업 무삭제판,2019-10-01,300000,300000,60,60,1,1,한국,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,"조완진,이채담"
여배우: 섹스수업,2019-04-05,948000,948000,174,174,20,20,한국,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,"조완진,이채담"
음란한 모델,2018-07-19,991000,991000,179,179,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,노승택,"정호윤,플라투 마리아 파인튼,조완진"
화끈한 홈서비스,2018-04-24,1000000,1000000,180,180,20,20,한국,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,"노승택,노승택",고재경
미스트리스 아메리카,2015-12-10,65584200,65584200,7995,7995,26,461,미국,이십세기폭스코리아(주),15세이상관람가,코미디,노아 바움백,"그레타 거윅,롤라 커크"
결혼 이야기,2019-11-27,197982660,197982660,24510,24510,83,1706,영국,판씨네마(주),15세이상관람가,멜로/로맨스,노아 바움백,"스칼렛 요한슨,아담 드라이버,로라 던"
위아영,2015-05-14,448000,496116860,80,62149,2,11,미국,"(주)브리즈픽처스,(주)영화사오원",15세이상관람가,코미디,노아 바움백,"벤 스틸러,나오미 왓츠,아만다 사이프리드,아담 드라이버"
프란시스 하,2014-07-17,75275590,646898160,9744,82760,68,1361,미국,그린나래미디어(주),15세이상관람가,코미디,노아 바움백,"그레타 거윅,믹키 섬너,그레이스 검머,아담 드라이버"
300: 제국의 부활,2014-03-06,510257812,510257812,1593116,1593116,720,54902,미국,워너브러더스 코리아(주),청소년관람불가,액션,노암 머로,"레나 헤디,에바 그린,설리반 스탭플턴,로드리고 산토로"
껌,,28300,28300,121,121,1,2,캐나다,,,애니메이션,노암 서스맨,
까밀 리와인드,2013-07-18,728000,166156500,88,22281,1,15,프랑스,(주)엣나인필름,15세이상관람가,드라마,노에미 르보브스키,"노에미 르보브스키,사미르 구에스미,욜랭드 모로,미셸 빌레모"
토린호의 운명,,312000,312000,156,156,1,6,영국,,12세 관람가 ,드라마,"노엘 카워드,데이빗 린","노엘 카워드,존 밀스,버나드 마일즈"
아노말리: 타임 게이트,2015-01-12,14000,14000,2,2,1,1,영국,스크린조이,청소년관람불가,액션,노엘 클락,노엘 클락
마야2,2018-02-01,696489700,696489700,97165,97165,429,4178,독일,(주)영화사 빅,전체관람가,애니메이션,"노엘 클리어리,세르지오 델피노","김서영,김명준,김소희,임채헌,윤세웅,오인실,이소은,석승훈,이규창"
조난자들,2014-03-06,101958500,101958500,13190,13190,46,1219,한국,(주)씨제이이엔엠,15세이상관람가,미스터리,노영석,"전석호,오태경,최무성,임왕섭,이성수,김욱,임형국,이란희"
낮술,2009-02-05,58000,178098600,7,25416,1,3,한국,(주)영화사 진진,15세이상관람가,코미디,노영석,"송재하,육상엽,탁성준,노영석,이란희,최경미,윤수안,이도희,김영수,양미숙,윤경호"
빅 스코어,2018-09-11,2000,2000,1,1,1,1,멕시코,(주)이놀미디어,[국내] 청소년 관람불가,범죄,노예 산타릴 로페즈,"헤르난 멘도자,조아킨 코시오,마우리시오 아르구에예스"
홍콩 좀비 히어로,2017-12-14,213500,213500,33,33,4,23,홍콩,노바엔터테인먼트,[국내] 15세 관람가,액션,노위린,"마이클 닝,장지총,안탁령"
"일어나요, 춘자씨",,65000,65000,13,13,2,5,한국,,,드라마,노재현,"쟈니 리,손영순"
우리,,60500,60500,18,18,1,1,한국,,,드라마,노정욱,"김창환,백승도,백익남"
킹스글레이브: 파이널 판타지 XV,2016-08-25,16319300,16319300,1960,1960,4,14,일본,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,애니메이션,노즈에 타케시,"아론 폴,숀 빈,레나 헤디"
새엄마: 금지된 욕망,2016-09-09,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,노지리 카츠미,"키쿠치 에리,스즈키 렌"
음란한 영어강사,2016-11-30,5000,5000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,노지리 카츠미,"우치다 쿄카,사토미 요코"
스모클럽의 풍기문란 여자 매니저,,8000,8000,4,4,1,1,일본,(주)씨앤피미디어,청소년관람불가,성인물(에로),노지리 카츠미,사토 요시히로
여형사의 수사방법,2019-02-13,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,노지타니 우미,우스이 사류
짓2: 붉은 낙타 무삭제판,2016-01-07,4000,4000,1,1,1,1,한국,(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,노진수,"고원,김민기"
친절한 가정부,2015-02-26,1004000,1004000,166,166,4,5,한국,(주)박수엔터테인먼트,청소년관람불가,코미디,노진수,"홍서백,연송하,키시 아이노,박인수,강양길,박희순,조창호,차대섭,변병준,최유정,이세종"
매너선생님,2016-09-22,933000,933000,171,171,20,23,한국,노바엔터테인먼트,청소년관람불가,코미디,노진수,"여민정,김민기,엄국현,이보미"
올리고당 더 무비,2017-07-04,887000,887000,172,172,20,20,한국,(주)농담,[국내] 청소년 관람불가,드라마,노진수,"김남우,이채담,지은서"
두근두근,2017-09-18,992000,992000,187,187,21,21,한국,(주)플랜오십일,청소년관람불가,멜로/로맨스,노진수,"박주현,김미지"
여자전쟁: 비열한 거래,2016-06-16,1544000,1544000,292,292,21,22,한국,TCO(주)더콘텐츠온,청소년관람불가,드라마,노진수,"김선영,이세창,명계남,이성재"
사랑받지 못한 여자,2017-01-24,2097000,2097000,327,327,14,19,한국,(주)모멘텀엔터테인먼트,청소년관람불가,드라마,노진수,"김화연,신원호,윤예희,오동석,이광호,이상우"
피해자들,2014-07-31,3324000,3324000,494,494,5,43,한국,골든타이드픽처스(주),청소년관람불가,미스터리,노진수,"류태준,장은아,연송하,송찬호,이가영,이상훈,이승현,이원기,이은주,김주애,김진휘,김진휘,김효인,김효인,노진수,이무생"
수상한 언니들,2016-03-03,3333000,3333000,616,616,21,27,한국,(주)투한미디어,청소년관람불가,멜로/로맨스,노진수,"고원,이채담,김청순,박인수,노진수"
짓2: 붉은 낙타,2015-08-07,4292000,4292000,807,807,20,36,한국,(주)드림팩트엔터테인먼트,청소년관람불가,드라마,노진수,"고원,김민기,박시연,박종환,구유리,구정회,최수빈,이재인,유지수,윤주영,윤홍선,노진수"
오빠가 돌아왔다,2014-03-20,13193000,13193000,1958,1958,12,236,한국,주식회사 마운틴픽쳐스,청소년관람불가,코미디,노진수,"손병호,김민기,이아현,한보배,정의영,유지현,조명기,차대섭,김강민,이은주,이재성,김나영,김나은,김도연,김상민,김소영,김영수,김종윤,노진수"
제 28회 독립영화의 재발견_국제초단편영화제 추천작展,,10000,10000,2,2,1,1,기타,,,,"노태완,엄대용,신승환,현조,페르난도 말도나도,호르게 테레소,권진희,배윤경,안소니 쉐린,스티븐 브리앙,정현철,임승현,임종우,김보영,이현준",
가정교사의 비밀수업,2018-01-03,6000,6000,1,1,1,1,일본,(주) 영진크리에이티브,[국내] 청소년 관람불가,멜로/로맨스,노토 히데미,
무사 야마다,2011-11-17,30000,30000,6,6,1,2,태국,,,액션,노폰 와틴,"오제키 마사요시,부아카오 포 프라묵,카노콘 짜이체운"
