■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2011-01-01~2012-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
3627,코리언아방가르드@KU씨네마테크-세번째,2011-07-29,"125,000",0.00%,"125,000",18,18,1,1,,,,,청소년관람불가,기타,,
3627,퍼펙트 블루 리마스터드 HD,,"90,000",0.00%,"90,000",18,18,1,1,일본,일본,,,청소년관람불가,애니메이션,,
3627,플레이+감독특별전2,,"120,000",0.00%,"120,000",18,18,1,1,한국,한국,,,,드라마,,
3659,5914,,"19,839",0.00%,"19,839",17,17,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,이무상,"양은용,오동주,김영미"
3659,강성옥,,"21,250",0.00%,"21,250",17,17,1,1,한국,한국,,,,다큐멘터리,강경태,
3659,공모자,,"133,000",0.00%,"133,000",17,17,1,1,프랑스,프랑스,,,,"범죄,스릴러",프레더릭 메르무드,"엠마누엘 데보,조아나 프레이스"
3659,낯선 빛,,"19,822",0.00%,"19,822",17,17,1,4,홍콩,홍콩,,,,드라마,디유 하오 도,
3659,노노,,"85,000",0.00%,"85,000",17,17,1,2,필리핀,필리핀,,,,드라마,롬멜 톨렌티노,
3659,노아의 홍수,,"52,500",0.00%,"52,500",17,17,1,2,이스라엘,이스라엘,,,15세이상관람가,드라마,기 나티브,
3659,대보살고개 완결편,,"53,000",0.00%,"53,000",17,17,1,5,일본,일본,,,,,우치다 도무,
3659,딥 인 더 우드,2012-07-05,"102,000",0.00%,"102,000",17,17,1,1,프랑스,"프랑스,독일",,(주)컴퍼니엘,청소년관람불가,"멜로/로맨스,드라마",브누와 쟉꼬,"이실드 르 베스코,나우엘 페레즈 비스카야트,제롬 키르셰,마티유 시모네,장 피에르 고스"
3659,매혈,,"21,250",0.00%,"21,250",17,17,1,1,한국,한국,,,,,강경태,
3659,무덤가,,"21,250",0.00%,"21,250",17,17,1,1,한국,한국,,,,드라마,강경태,"길해연,박혁권"
3659,미스 마플과의 하룻밤,,"19,839",0.00%,"19,839",17,17,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,드라마,김세랑,
3659,미확인 미행물체,,"19,839",0.00%,"19,839",17,17,1,4,한국,한국,,,,드라마,백의정,"서영주,이흥성"
3659,반짝이는 순간들-2,,"75,000",0.00%,"75,000",17,17,1,2,기타,기타,,,15세이상관람가,,,
3659,발칙한 시선 1부 - 청소년2,,"77,500",0.00%,"77,500",17,17,1,1,기타,기타,,,12세이상관람가,,,
3659,부스,,"19,839",0.00%,"19,839",17,17,1,4,한국,한국,,,,드라마,정회욱,양은용
3659,살인이론,2012-12-06,"141,000",0.00%,"141,000",17,17,1,5,미국,미국,,판씨네마(주),청소년관람불가,"공포(호러),스릴러",크리스 무어,"아그네스 브루크너,패트릭 플러거,타린 매닝,테디 던"
3659,성전,,"57,500",0.00%,"57,500",17,17,1,2,미국,미국,,,15세이상관람가,다큐멘터리,스티븐 마샬,
3659,세계의 이미지와 전쟁의 각인,,"119,000",0.00%,"119,000",17,17,1,2,독일,독일,,,,다큐멘터리,하룬 파로키,
3659,송환,2004-03-19,"85,000",0.00%,"14,451,800",17,"2,413",1,4,한국,한국,푸른영상,㈜인디스토리,12세관람가,다큐멘터리,김동원,"김선명,조창손,김영식"
3659,쓰레기 틈에 핀 꿈 + 쓰레기를 먹는 야수 + 카나트의 청소부,,"79,000",0.00%,"79,000",17,17,1,2,기타,기타,,,,기타,,
3659,아무것도,,"21,250",0.00%,"21,250",17,17,1,1,한국,한국,,,,드라마,강경태,
3659,안나 엠,,"136,000",0.00%,"136,000",17,17,1,1,프랑스,프랑스,,,,드라마,미쉘 스피노사,"이자벨 까레,질베르트 멜키,앤 콘시니,쥬느비에브 미니크"
3659,엄마...,,"85,000",0.00%,"85,000",17,17,1,1,한국,한국,푸른영상,,전체관람가,"다큐멘터리,드라마",류미례,
3659,"연소, 석방, 폭발, 대적할 이가 없는",,"40,500",0.00%,"40,500",17,17,1,1,한국,한국,,,,드라마,김수현,"김상현,박희순"
3659,영화사 1부,2008-08-22,"105,000",0.00%,"1,553,000",17,248,1,3,프랑스,프랑스,,,,다큐멘터리,,
3659,우주에서 물구나무서기,,"19,839",0.00%,"19,839",17,17,1,4,한국,한국,,,,드라마,윤미영,김꽃비
3659,워 오브 투모로우,2011-06-23,"34,000",0.00%,"34,000",17,17,1,5,호주,"호주,미국",,(주)소나무픽쳐스,15세이상관람가,"액션,드라마,멜로/로맨스",스튜어트 베티,"케이틀린 스테이시,레이첼 허드-우드,링컨 루이스"
3659,의형제,2010-02-04,"88,000",0.00%,"40,153,817,000",17,"5,416,829",1,7,한국,한국,"(주)쇼박스,(주)다세포클럽,루비콘픽쳐스㈜",(주)쇼박스,15세이상관람가,"드라마,액션",장훈,"송강호,강동원,전국환,박혁권,윤희석,최정우,정인기,설진욱,강명희,홍서백,박용진,김의용,황순욱,황인준,박현수,김남희,김태환,박민우,임세환,최윤서,김진용,주부진,이현지,백승익,차엽,박진우,김광규,고창석,배용근,유하복,박수영,박성연,김영웅,이정민,권범택"
3659,인디다큐페스티발2011-올해의 초점1-8,,"85,000",0.00%,"85,000",17,17,1,1,한국,한국,,,,기타,,
3659,인디애니 씨앗터 5회,,"85,000",0.00%,"85,000",17,17,1,1,한국,한국,,,12세이상관람가,,,
3659,잃어버린 벽,,"85,000",0.00%,"85,000",17,17,1,2,중국,중국,,,전체관람가,다큐멘터리,반지기,
3659,자이언트,,"117,000",0.00%,"117,000",17,17,1,2,룩셈부르크,룩셈부르크,,,,드라마,보울리 라너스,"폴 바텔,마사 켈러"
3659,천하장사 마돈나,2006-08-31,"136,000",0.00%,"3,552,276,700",17,"575,344",1,2,한국,한국,"(주)싸이더스,반짝반짝영화사(주)",CJ ENM,15세관람가,"드라마,코미디","이해영,이해준","류덕환,백윤식,김윤석,김용훈,최정우,송선찬,신민정,정두환,김현근,황병직,안종현,김태준,박민기,장보근,장지영,김용만,이준익,문세윤,이상아,홍기준,박영서"
3659,클레오파트라,,"113,000",0.00%,"113,000",17,17,1,3,일본,일본,,,,애니메이션,"데즈카 오사무,야마모토 에이이치",하츠이 고토에
3659,태양의 길목,,"85,000",0.00%,"85,000",17,17,1,2,중국,중국,,,,드라마,송태가,
3659,테러 트랩,2012-11-29,"170,000",0.00%,"170,000",17,17,1,14,미국,미국,,(주)케이알씨지,청소년관람불가,"스릴러,공포(호러)",댄 가르시아,마이클 매드슨
3659,플레이+감독특별전1,,"113,000",0.00%,"113,000",17,17,1,1,한국,한국,,,,드라마,,
3659,"헬싱키, 포에버",,"111,000",0.00%,"111,000",17,17,1,2,핀란드,핀란드,,,,다큐멘터리,피터 폰 바흐,
3659,화려한 휴가,2007-07-25,"102,000",0.00%,"44,098,621,600",17,"6,855,331",1,1,한국,한국,기획시대(주),CJ ENM,12세이상관람가,드라마,김지훈,"김상경,이창민,안성기,이요원,이준기,박철민,송진호,김명훈,신진철,황대원,김하림,조일연,박지운,한대관,백광두,주현철,김도일,유현진,이희원,박민수,임남혁,박병렬,박상준,임종민,임왕섭,김철기,김철준,정재헌,이강영,이규현,김용욱,이재열,이정국,이종대,손병호,이얼,황영희,엄효섭,곽민호,오희준,임현성,권태원,전국향,정인기,김봉수,신유람,최원"
3698,2011부산국제단편영화제-섹션4,,"48,000",0.00%,"48,000",16,16,1,2,기타,기타,,,,기타,,
3698,5월 금요단편극장 [그의 인상],,"71,000",0.00%,"71,000",16,16,1,1,한국,한국,,,15세이상관람가,기타,,
3698,그린피스 단편 + 대지의 아들 + 야쿠바씨의 사막 농사 일기,,"64,000",0.00%,"64,000",16,16,1,2,,,,,,기타,,
3698,나를 둘러싼 것들,2010-11-11,"104,000",0.00%,"3,956,500",16,572,1,6,일본,일본,"어뮤즈소프트엔터테인먼트,비터스엔드,에이세이 게키요,하쿠호도 DY 미디어 파트너스,시글로",(주)스폰지이엔티,15세이상관람가,드라마,하시구치 료스케,"키무라 타에,안도 타마에"
3698,동물과 함께 사는 세상 단편 모음 1,,"62,000",0.00%,"62,000",16,16,1,2,,,,,,기타,,
3698,리버풀의 추억,,"112,000",0.00%,"112,000",16,16,1,3,영국,영국,,,,다큐멘터리,테렌스 데이비스,
3698,벼룩 한 보따리,,"21,000",0.00%,"21,000",16,16,1,1,체코,체코,,,,다큐멘터리,베라 치틸로바,
3698,복날,,"22,670",0.00%,"22,670",16,16,1,2,한국,한국,,,,드라마,이은상,정영기
3698,사조영웅전,,"82,000",0.00%,"82,000",16,16,1,5,홍콩,홍콩,,,,,장철,"강생,번매생"
3698,소명,2009-04-02,"76,000",0.00%,"611,703,500",16,"97,272",1,3,한국,한국,신현원프로덕션,(주)영화사구안,전체관람가,다큐멘터리,신현원,"강명관,심순주"
3698,숨+GV,,"120,000",0.00%,"120,000",16,16,1,1,한국,한국,,,,드라마,,
3698,아홉째 날,,"108,000",0.00%,"108,000",16,16,1,2,룩셈부르크,룩셈부르크,,,,드라마,폴커 슐렌도르프,울리히 마트데스
3698,에이리언즈 원,1987-10-01,"77,000",0.00%,"77,000",16,16,1,2,미국,미국,,,연소자관람가,"SF,공포(호러)","데이빗 지러,리들리 스콧","시고니 위버,톰 스커릿,베로니카 카트라이트,해리 딘 스탠튼,존 허트"
3698,여교사 N,,"80,000",0.00%,"80,000",16,16,1,1,일본,일본,,,청소년관람불가,성인물(에로),이마오카 신지,요시오카 무츠오
3698,여행,2010-05-20,"73,000",0.00%,"2,983,500",16,485,1,2,한국,한국,"(주)디앤디미디어,(주)삼거리픽쳐스",(주)스폰지이엔티,전체관람가,드라마,배창호,"박상규,박주희,양은용,김지은,윤예인,김유미,배정민"
3698,역사와 기억+옅은 대기,,"57,500",0.00%,"57,500",16,16,1,2,기타,기타,,,15세이상관람가,,,
3698,왕의 남자,2005-12-29,"81,000",0.00%,"66,015,436,400",16,"10,513,715",1,1,한국,한국,"(주)씨네월드,(주)이글픽쳐스",(주)시네마서비스,15세이상관람가,드라마,이준익,"감우성,이준기,유해진,정진영,박영수,강성연,이건우,이동수,이동헌,유효정,윤준식,박성호,김주홍,이정민,김윤정,장항선,정석용,신정근,우현,정대용,최일화,윤주상"
3698,워터 게토,,"60,500",0.00%,"60,500",16,16,1,2,필리핀,필리핀,,,12세이상관람가,다큐멘터리,나시 앙가안,
3698,은밀한 유혹,1993-05-28,"86,000",0.00%,"86,000",16,16,1,2,미국,미국,파라마운트 픽쳐스,,고등학생이상관람가,"드라마,멜로/로맨스",애드리안 라인,"로버트 레드포드,데미 무어"
3698,이제 우리는 당신을 형제라 부를 것이다,,"21,000",0.00%,"21,000",16,16,1,1,칠레,칠레,,,,,라울 루이즈,
3698,인디애니 씨앗터 8회,,"80,000",0.00%,"80,000",16,16,1,1,한국,한국,,,,애니메이션,,
3698,진흙으로 덮인 도시,,"21,000",0.00%,"21,000",16,16,1,1,체코,체코,,,,다큐멘터리,,
3698,코렐라인: 비밀의 문,2009-05-21,"80,000",0.00%,"1,427,440,000",16,"219,307",1,2,미국,미국,,,전체관람가,"애니메이션,가족,판타지,어드벤처,드라마",헨리 셀릭,"테리 해처,다코타 패닝"
3698,팔코네 기숙사,,"21,000",0.00%,"21,000",16,16,1,1,이탈리아,이탈리아,,,,드라마,파스콸레 시메카,
3698,평범한 나의 가족,,"50,000",0.00%,"50,000",16,16,1,2,프랑스,프랑스,,,,코미디,베레니스 앙드레,
3698,한일단편애니메이션열전-임팩트3,,"42,000",0.00%,"42,000",16,16,1,2,한국,"한국,일본",,,12세이상관람가,애니메이션,,
3724,(SESIFF2011)국제경쟁부문8-실험,,"60,000",0.00%,"60,000",15,15,1,2,,,,,15세이상관람가,기타,,
3724,2011 GSFF-개막작,,"89,000",0.00%,"89,000",15,15,1,1,한국,한국,,,,,,
3724,20세기 소년 ; 최종장 - 우리들의 깃발,2011-01-13,"110,000",0.00%,"110,000",15,15,1,2,일본,일본,,㈜메가박스,12세이상관람가,애니메이션,츠츠미 유키히코,
3724,K-20 괴도가면,2011-10-06,"104,000",0.00%,"104,000",15,15,1,6,일본,일본,,㈜크래커픽쳐스,전체관람가,액션,사토 시마코,"금성무,마츠 다카코,나카무라 토오루"
3724,LGBT영화제)단편모음,,"80,000",0.00%,"80,000",15,15,1,2,한국,한국,,,15세이상관람가,드라마,,
3724,SICAF2011_경쟁 TV3,,"75,000",0.00%,"75,000",15,15,1,2,,,,,전체관람가,애니메이션,,
3724,개청춘,,"88,000",0.00%,"619,000",15,148,1,4,한국,한국,반이다,,,다큐멘터리,"나비,지민,손경화",
3724,골든 아워,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,기념품,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,꼬마 니콜라,2010-01-28,"75,000",0.00%,"1,344,480,500",15,"196,685",1,2,프랑스,프랑스,피델라이트프로덕션,(주)프라임엔터테인먼트,전체관람가,"가족,코미디",로랑 티라르,"발리에리 르메르시,막심 고다르,카드 메라드"
3724,난 여기 있을게,,"60,000",0.00%,"60,000",15,15,1,2,핀란드,핀란드,,,15세이상관람가,드라마,마리아 쀠꾀,"아다 쿠코넨,사라 멜레리"
3724,내 별자리를 찾아서,,"45,000",0.00%,"45,000",15,15,1,2,네덜란드,네덜란드,,,전체관람가,다큐멘터리,레오나르드 레텔 헴리히,
3724,니르바나,,"5,663",0.00%,"5,663",15,15,1,2,중국,중국,,,,애니메이션,,
3724,"달리는 꿈의 상자, 모모",,"90,000",0.00%,"90,000",15,15,1,1,한국,한국,,,,다큐멘터리,박명진,
3724,대청소,,"111,500",0.00%,"111,500",15,15,1,1,프랑스,프랑스,,,,,베르트랑 타베르니에,"필립 느와레,이자벨 위페르"
3724,데이비드 지우기,,"45,000",0.00%,"45,000",15,15,1,1,영국,영국,,,전체관람가,다큐멘터리,"데이비드 본드,멜린다 맥더갤",
3724,둥근 장막,,"30,000",0.00%,"30,000",15,15,1,2,한국,한국,,,,다큐멘터리,김영순,
3724,라디오맨,,"60,000",0.00%,"60,000",15,15,1,1,영국,영국,,,,다큐멘터리,매리 커,
3724,리얼 피플,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,"링2(1999년, 일본판)",2000-07-29,"83,000",0.00%,"83,000",15,15,1,3,일본,일본,,,15세관람가,공포(호러),나카타 히데오,"사토 히토미,나카타니 미키,오타카 리키야"
3724,마지막 사진,,"5,174",0.00%,"5,174",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,뱀파이어의 그림자,,"101,500",0.00%,"101,500",15,15,1,2,룩셈부르크,룩셈부르크,,,,공포(호러),E. 엘리아스 메리지,"윌렘 데포,존 말코비치"
3724,빛의 물결,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,사막에서 온 편지,,"59,000",0.00%,"59,000",15,15,1,2,이탈리아,이탈리아,,,전체관람가,다큐멘터리,미첼라 오치핀티,
3724,산타렐라 패밀리,2009-09-17,"75,000",0.00%,"34,922,500",15,"4,782",1,2,스페인,스페인,,이미지팩토리,15세이상관람가,"코미디,가족",나초 G. 베일라,"하비에 카마라,롤라 두에냐스"
3724,색정단지부인,,"75,000",0.00%,"75,000",15,15,1,1,일본,일본,,,청소년관람불가,성인물(에로),호리 사다카즈,하즈키 호타루
3724,소년의 집,,"102,000",0.00%,"102,000",15,15,1,2,룩셈부르크,룩셈부르크,,,,"뮤지컬,멜로/로맨스",장 클라우드 쉐림,"레이크 앤더슨,스티븐 프라이,우도 키에르,엘리노어 데이빗"
3724,소중한 날의 꿈 감독판,2011-11-06,"75,000",0.00%,"75,000",15,15,1,1,한국,한국,(주)연필로명상하기,에이원엔터테인먼트,전체관람가,애니메이션,"안재훈,한혜진","박신혜,오연서,박민선"
3724,스모 호수,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,시간,2006-08-24,"124,000",0.00%,"182,699,100",15,"28,021",1,4,한국,한국,(주)김기덕 필름,스폰지,18세관람가,드라마,김기덕,"성현아,하정우,김성민,김형균,홍인표,나수윤,백재은,정겨운,윤지선,오유진,공정환,임현성,강신철"
3724,시라노; 연애조작단,2010-09-16,"74,000",0.00%,"19,838,443,000",15,"2,684,798",1,3,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",김현석,"엄태웅,이민정,최다니엘,박신혜,박철민,전아민,송새벽,류현경,김유경,박은성,조재형,송다은,한대룡,서대현,김대인,김상렬,이병규,유일한,이미도,이미소,김지영,이대연,권해효,원현준,김유경"
3724,신봉리 우리집; 흔한 이야기,,"25,005",0.00%,"25,005",15,15,1,1,한국,한국,,,전체관람가,다큐멘터리,엄태화,
3724,영화사 2부,2008-08-22,"97,000",0.00%,"1,380,000",15,222,1,3,프랑스,프랑스,,,,다큐멘터리,,
3724,오후 한 시,,"45,000",0.00%,"45,000",15,15,1,2,미국,미국,,,,다큐멘터리,,
3724,옥시즌,,"75,000",0.00%,"75,000",15,15,1,2,몽고,몽고,,,,다큐멘터리,셍게도르지 잔치브도르지,
3724,용호방,,"104,000",0.00%,"104,000",15,15,1,3,홍콩,홍콩,,(유)조이앤시네마,15세이상관람가,"액션,드라마",두기봉,"곽부성,고천락,양가휘"
3724,우리 만난 적 있나요,2010-11-25,"75,000",0.00%,"14,763,500",15,"1,943",1,6,한국,한국,"(주)영화사축제,시네마토그라프 필름(주)",코리아 코어 컨텐츠,12세이상관람가,"멜로/로맨스,판타지",임진평,"박재정,정만식,마동석,윤소이,유세문,김철민,김진희,유재혁,김현수,문희경,한주영,차청화"
3724,원숭이올빼미,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,,,
3724,유니코 마법의 섬에 가다,,"101,000",0.00%,"101,000",15,15,1,2,일본,일본,,,,애니메이션,,
3724,이태원 살인사건,2009-09-10,"78,000",0.00%,"3,978,107,000",15,"531,023",1,2,한국,한국,선필름,(주)쇼박스,15세이상관람가,"범죄,미스터리,스릴러",홍기선,"정진영,장근석,신승환,오광록,고창석,심혜정,김경훈,이용재,송영창,김중기,최일화,박수영,박선우"
3724,인도네시아의 웨딩스토리 ep1,,"5,663",0.00%,"5,663",15,15,1,2,인도네시아,인도네시아,,,,애니메이션,,
3724,인도네시아의 웨딩스토리 ep2,,"5,663",0.00%,"5,663",15,15,1,2,인도네시아,인도네시아,,,,애니메이션,,
3724,인도네시아의 웨딩스토리 ep3,,"5,663",0.00%,"5,663",15,15,1,2,인도네시아,인도네시아,,,,애니메이션,,
3724,인도네시아의 웨딩스토리 ep4,,"5,663",0.00%,"5,663",15,15,1,2,인도네시아,인도네시아,,,,애니메이션,,
3724,인디애니 씨앗터 7회,,"75,000",0.00%,"75,000",15,15,1,1,한국,한국,,,,,,
3724,인디애니유랑단2011-숨바꼭질,,"70,000",0.00%,"70,000",15,15,1,2,한국,한국,,,전체관람가,,,
3724,작은 태양,,"5,663",0.00%,"5,663",15,15,1,2,대만,대만,,,,애니메이션,구립위,
3724,전쟁의 선언,,"119,000",0.00%,"119,000",15,15,1,1,프랑스,프랑스,,,,"드라마,멜로/로맨스",발레리 돈젤리,"발레리 돈젤리,제레미 엘카임"
3724,정글대제 레오,,"100,000",0.00%,"100,000",15,15,1,2,일본,일본,,,,애니메이션,,
3724,조이라이드,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,지도 제작자,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,지독한 사랑,1996-06-15,"120,000",0.00%,"120,000",15,15,1,2,한국,한국,(주)씨네이천,,연소자관람불가,멜로/로맨스,이명세,"강수연,김갑수,김학철"
3724,터키 형님,,"117,000",0.00%,"117,000",15,15,1,1,프랑스,프랑스,,,15세이상관람가,"범죄,드라마",파스칼 엘비,로쉬디 젬
3724,파리의 호수,,"5,159",0.00%,"5,159",15,15,1,2,호주,호주,,,전체관람가,애니메이션,,
3724,페미니스트를 주목하라!,,"67,000",0.00%,"67,000",15,15,1,2,캐나다,캐나다,,,,다큐멘터리,로젠 포틴,
3724,한 개의 문,,"47,500",0.00%,"47,500",15,15,1,2,영국,영국,,,,드라마,"수잔 제임스,대런 틸",
3724,현대호색전:테러의계절,,"60,000",0.00%,"60,000",15,15,1,2,일본,일본,,,,,와카마츠 코지,
3724,호수길,,"79,000",0.00%,"79,000",15,15,2,9,한국,한국,,시네마달,12세이상관람가,다큐멘터리,정재훈,
3782,2011 GSFF-폐막작,,"83,000",0.00%,"83,000",14,14,1,1,한국,한국,,,,,,
3782,2011년 3월 금요단편극장 슈퍼 숏 필름즈 9,,"65,000",0.00%,"65,000",14,14,1,1,한국,한국,,,15세이상관람가,기타,,
3782,4월 금요단편극장-그들이 사는 세상,,"68,000",0.00%,"68,000",14,14,1,1,한국,한국,,,12세이상관람가,기타,,
3782,8비트 워터슬라이드,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,15세이상관람가,애니메이션,,
3782,Dir/Actors 3. Friends_신이수&이우정&이종필&최시형 단편,,"70,000",0.00%,"70,000",14,14,1,1,한국,한국,,,,"드라마,멜로/로맨스","신이수,이우정,이종필,김지현,김재원","신이수,이우정,이종필,최시형"
3782,SICAF2011_경쟁단편_학생1,,"67,000",0.00%,"67,000",14,14,1,3,스페인,스페인,,,전체관람가,애니메이션,,
3782,광란의 사랑,,"7,000",0.00%,"7,000",14,14,1,2,한국,한국,,,,드라마,김기동,
3782,그린피스 단편 + 기후변화 단편 + 공기를 팝니다,,"56,000",0.00%,"56,000",14,14,1,2,기타,기타,,,,기타,,
3782,나의 불행에는 이유가 있다,2010-11-25,"76,000",0.00%,"275,500",14,46,2,7,한국,한국,MBIAS필름,"시네마루,위드시네마",15세이상관람가,드라마,한상민,"배제기,김예린,정재식,김록경,윤호성,박현경,김고운,김영철,박성현"
3782,남자의 문제,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,내 첫사랑을 너에게 바친다,2010-08-05,"66,000",0.00%,"32,283,000",14,"4,297",1,5,일본,일본,"니뽄 텔레비전 네트워크,토호 컴퍼니,비디오 오디오 프로젝트,쇼가쿠칸,요미우리 텔레캐스팅",주식회사 마운틴픽쳐스,15세이상관람가,드라마,신조 타케히코,"이노우에 마오,오카다 마사키"
3782,농부 돼지,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,눈물의 강,,"32,000",0.00%,"32,000",14,14,1,6,일본,일본,,,,,미즈미 겐지,
3782,달콤 살벌한 데이트,,"3,237",0.00%,"3,237",14,14,1,2,일본,일본,,,12세이상관람가,애니메이션,,
3782,데이지,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,,애니메이션,,
3782,도시에서 그녀가 피할 수 없는 것들,,"22,004",0.00%,"22,004",14,14,1,1,한국,한국,서울애니메이션센터,,15세이상관람가,애니메이션,박지연,
3782,독립영화의 재발견 4회,,"70,000",0.00%,"70,000",14,14,1,1,한국,한국,,,청소년관람불가,,,
3782,로망은 없다,2009-12-10,"62,000",0.00%,"994,000",14,170,1,4,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,"애니메이션,드라마,가족","박재옥,수경,홍은지","임옥균,정형준,수경,박지윤,차연경,곽지훈,김성철,박민우,박민우,박민우,박민우,전진아"
3782,무림일검의 사생활,,"22,004",0.00%,"22,004",14,14,1,1,한국,한국,,,,"애니메이션,멜로/로맨스",장형윤,
3782,미국에서 가장 위험한 사나이,,"84,000",0.00%,"84,000",14,14,1,2,미국,미국,,,,다큐멘터리,"주디스 에를리히,릭 골드스미스",
3782,미로,,"7,000",0.00%,"7,000",14,14,1,2,폴란드,폴란드,,,,드라마,아그니에스제카 코왈체야키,
3782,바보의 금,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,반짝이는 순간들 Red,,"63,500",0.00%,"63,500",14,14,1,1,기타,기타,,,청소년관람불가,,,
3782,뷰티풀 보이,,"55,000",0.00%,"55,000",14,14,1,1,미국,미국,,,청소년관람불가,드라마,숀 쿠,"마이클 쉰,마리아 벨로"
3782,"세번, 우리 아이들의 목소리",,"70,000",0.00%,"70,000",14,14,1,2,프랑스,프랑스,,,전체관람가,다큐멘터리,장 폴 조,
3782,세일즈맨 피트와 외계 운석,,"3,237",0.00%,"3,237",14,14,1,2,프랑스,프랑스,,,청소년관람불가,애니메이션,,
3782,섹션2그레이(Unknown),,"70,000",0.00%,"70,000",14,14,1,3,,,,,15세이상관람가,,,
3782,소원을 들어드립니다.,,"3,237",0.00%,"3,237",14,14,1,2,캐나다,캐나다,,,12세이상관람가,애니메이션,,
3782,슈퍼 그랜파 2,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,스위트룸,,"7,000",0.00%,"7,000",14,14,1,2,이탈리아,이탈리아,,,,드라마,"데이비드 자마그니,나디아 라노치",
3782,시라 - 초승달의 노래,,"47,500",0.00%,"47,500",14,14,1,2,스위스,"스위스,이집트",,,15세이상관람가,다큐멘터리,"아흐메드 압델 모흐센,산드라 기지",
3782,시티 오브 라이프,,"7,000",0.00%,"7,000",14,14,1,2,한국,한국,,,,기타,안현신,
3782,썩은 우유,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,아기 해적단,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,12세이상관람가,애니메이션,,
3782,아빠가 필요해,,"22,004",0.00%,"22,004",14,14,1,1,한국,한국,,,전체관람가,애니메이션,장형윤,
3782,알콜중독 고양이,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,청소년관람불가,애니메이션,,
3782,애니메이션 vs 애니메이터 1,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,전체관람가,애니메이션,,
3782,애니메이션 vs 애니메이터 2,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,12세이상관람가,애니메이션,,
3782,엄마,,"7,000",0.00%,"7,000",14,14,1,2,한국,한국,,,,드라마,임영진,"성병숙,홍소희"
3782,열쇠,,"7,000",0.00%,"7,000",14,14,1,2,독일,독일,,,,기타,스테판 슈나이더,
3782,온-롭,,"3,237",0.00%,"3,237",14,14,1,2,캐나다,캐나다,,,12세이상관람가,애니메이션,,
3782,운전의 즐거움,,"3,166",0.00%,"3,166",14,14,1,2,프랑스,프랑스,,,청소년관람불가,애니메이션,,
3782,웰랑 뜨레이,,"84,000",0.00%,"84,000",14,14,1,2,한국,한국,상구네 필름,(주)시네마달,,다큐멘터리,김태일,
3782,위험한 사랑,,"3,237",0.00%,"3,237",14,14,1,2,미국,미국,,,15세이상관람가,애니메이션,벤 라자러스,
3782,잔혹한 휴식,,"7,000",0.00%,"7,000",14,14,1,2,스페인,스페인,,,,"액션,코미디","아드리안 카르도나,라파 덴그라,다비드 무뇨즈",
