■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2005-01-01~2006-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
,,,,점유율 ,,,,,,,,,,,,,
605,맥덜,2004-09-03,"2,741,000",0.0%,"19,654,000",988,"3,812",1,72,홍콩,홍콩,"블리스픽쳐스,런치타임 프로덕션",(주)스폰지이엔티,전체관람가,애니메이션,원건도,"황추생,임해봉"
606,엘리시움,2003-08-15,"2,720,000",0.0%,"2,720,000",987,987,1,45,한국,한국,(주)빅필름,아우라엔터테인먼트,전체관람가,"애니메이션,액션","권재웅,이주연","김장,이재영,박경혜,강구한,이규석,오나라"
607,목두기 비디오,2005-07-15,"6,735,500",0.0%,"6,735,500",984,984,1,75,한국,한국,티엠오이엔터테인먼트,(주)동숭아트센터,12세관람가,"미스터리,스릴러",윤준형,"양아람,조연호,이교원,김상민"
608,소피 숄의 마지막 날들,2006-06-22,"6,793,500",0.0%,"6,793,500",980,980,1,36,독일,독일,배이어리셔런드펑크,(주)스폰지이엔티,15세관람가,"전쟁,드라마",마르크 로테문트,"줄리아 옌체,알렉산더 헬드"
609,2005 캐나다 NFB 신작초청전,,"3,122,000",0.0%,"3,122,000",978,978,1,43,미국,미국,,,,,,
610,황야의 마니투,2005-10-28,"6,747,500",0.0%,"6,747,500",973,973,2,47,독일,독일,콘스탄틴 필름 프로덕션,㈜영화사 백두대간,12세관람가,"코미디,서부극(웨스턴)",미카엘 헤르비그,"크리스티안 트라미츠,미카엘 헤르비그"
611,나쁜 교육,2004-09-17,"4,869,500",0.0%,"137,761,000",970,"21,020",1,19,스페인,스페인,까날 플러스 에스파냐,"(주)스폰지이엔티,(주)홈초이스",18세관람가,드라마,페드로 알모도바르,
612,리바운드,2006-03-31,"6,538,000",0.0%,"6,538,000",934,934,1,7,미국,미국,로버트 시몬즈 프로덕션,이십세기폭스코리아(주),전체관람가,코미디,스티브 카,마틴 로렌스
613,모터사이클 다이어리,2004-11-12,"4,228,500",0.0%,"583,478,000",911,"90,242",1,8,영국,영국,,UIP코리아,15세관람가,드라마,월터 살레스,"가엘 가르시아 베르날,로드리고 드 라 세르나,미아 마에스트로"
614,록키 호러 픽쳐 쇼,1998-06-20,"6,323,000",0.0%,"6,323,000",908,908,1,9,미국,"미국,영국",이십세기폭스필름코퍼레이션,"(주)팝엔터테인먼트,(주)피터팬픽쳐스",18세 미만인 자는 관람할 수 없는 등급,"공포(호러),뮤지컬,코미디",짐 셔먼,"팀 커리,수잔 서랜든"
615,도쿄 데카당스,2005-12-02,"6,244,500",0.0%,"6,244,500",896,896,1,39,일본,일본,,㈜영화사 백두대간,18세관람가,드라마,무라카미 류,"나카이도 미호,카노 텐메이,아마노 사요코"
616,윌러드,2006-03-09,"5,735,500",0.0%,"5,735,500",889,889,2,34,미국,미국,뉴라인 시네마,㈜케이디미디어,15세관람가,공포(호러),글렌 모건,"크리스핀 글로버,데이비드 파커"
617,애니 프란체스카,2006-11-23,"3,316,000",0.0%,"3,316,000",877,877,1,59,한국,한국,,,12세관람가,애니메이션,박대열,"박슬기,이켠,신해철,박희진"
618,달려라 장미,2006-02-10,"5,488,000",0.0%,"5,488,000",860,860,3,258,한국,한국,김응수필름,(주)이모션픽처스,18세관람가,"멜로/로맨스,드라마,코미디",김응수,"최반야,백승민,장성진,조용석,윤재훈,정재필,이준형,장소연,오정세,김태훈"
618,이사벨라,2006-09-28,"5,408,000",0.0%,"5,408,000",860,860,3,151,홍콩,홍콩,,CNS엔터테인먼트,15세관람가,"멜로/로맨스,범죄",팡호청,"두문택,이사벨라 롱,황추생,여문락"
620,달빛 속삭임,2006-04-20,"5,440,500",0.0%,"5,440,500",843,843,1,40,일본,일본,니카추,㈜인디스토리,18세관람가,멜로/로맨스,시오타 아키히코,미즈하시 켄지
621,텐 미니츠 트럼펫,2002-11-08,"4,803,000",0.0%,"4,803,000",837,837,1,23,독일,"독일,영국,미국",,(주)스폰지이엔티,15세관람가,드라마,"아키 카우리스마키,첸 카이거,빅토르 에리세,베르너 헤어조그,스파이크 리,빔 벤더스,짐 자무시","마르꾸 펠톨라,카티 오우티넨"
622,라이 위드 미,2006-05-05,"5,576,000",0.0%,"5,576,000",828,828,1,71,캐나다,캐나다,,(주)코랄픽쳐스,18세관람가,"멜로/로맨스,드라마",클레망 비고,"로렌 리 스미스,에릭 벌포"
623,동백꽃,2005-09-16,"5,081,500",0.0%,"5,081,500",810,810,4,104,한국,한국,"딴생각, 친구사이",㈜인디스토리,18세관람가,"드라마,멜로/로맨스","최진성,소준문,이송희일","김왕근,황춘하,송주희,김광진,양유미,박미현"
624,액스 취업에 관한 위험한 안내서,2006-08-10,"5,425,000",0.0%,"5,425,000",804,804,4,117,벨기에,"벨기에,프랑스,스페인",스튜디오 카날,(주)액티버스엔터테인먼트,18세관람가,"코미디,드라마,범죄","호세 가르시아,코스타 가브라스","호세 가르시아,카렝 비야"
625,데자뷰,2007-01-11,"5,614,000",0.0%,"5,614,000",802,802,10,14,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,액션,토니 스콧,"덴젤 워싱턴,발 킬머"
626,키핑 멈,2006-07-14,"5,286,000",0.0%,"5,286,000",787,787,2,92,영국,영국,,미디어소프트,15세관람가,"코미디,드라마",니올 존슨,"로완 앳킨슨,크리스틴 스콧 토마스,패트릭 스웨이즈,매기 스미스"
627,세계의 욕망 : 디지털 삼인삼색 2005,,"5,237,500",0.0%,"5,237,500",785,785,3,156,한국,한국,(재)전주국제영화제조직위원회,,,"드라마,공포(호러),스릴러","아핏차퐁 위라세타쿤,츠카모토 신야,송일곤",
628,비단구두,2006-06-22,"5,173,000",0.0%,"5,173,000",759,759,2,108,한국,한국,오리영화사,오리영화사,12세관람가,드라마,여균동,"최덕문,이성민,손애경,허영애,조성권,조용준,반창준,한광영,배영환,서동진,장우영,민정기,김연준,이경수,민성욱,조용준"
629,클리어링,2005-01-07,"5,236,000",0.0%,"5,236,000",752,752,3,50,독일,"독일,미국",이십세기폭스필름코퍼레이션,이십세기폭스필름코퍼레이션,15세이상관람가,드라마,피터 얀 브루게,"로버트 레드포드,헬렌 밀렌,윌렘 데포,알렉산드로 니볼라,헬렌 미렌"
630,영화소년 샤오핑,2005-11-18,"5,090,000",0.0%,"5,090,000",747,747,3,133,중국,중국,베이징 다디 센츄리,D필름,12세관람가,드라마,씨아오 지앙,"왕 젱지아,하우"
631,5월의 구름,2005-04-28,"4,528,000",0.0%,"4,528,000",741,741,1,179,터키,터키,엔비시 스튜디오즈,(주)문필름코리아,전체관람가,드라마,누리 빌제 세일란,"에민 제일란,무자페르 오즈데미르"
632,우작,2004-11-05,"4,562,000",0.0%,"5,905,000",737,945,1,160,터키,터키,엔비시 스튜디오즈,(주)문필름코리아,15세관람가,드라마,누리 빌제 세일란,"무자페르 오즈데미르,에민 토프락"
633,비브르 사 비,1997-05-03,"5,145,000",0.0%,"5,145,000",735,735,1,20,프랑스,프랑스,,"알토미디어(주),㈜영화사 백두대간","연소자관람불가,15세이상관람가",드라마,장 뤽 고다르,"안나 카리나,사디 레보트,안드레 S. 라바르트,폴 파벨"
634,황혼의 빛,2006-12-14,"4,979,000",0.0%,"4,979,000",723,723,1,52,핀란드,핀란드,,(주)스폰지이엔티,12세이상관람가,드라마,아키 카우리스마키,"얀 히티아이넨,마리아 예르벤헬미"
635,레밍,2006-05-17,"4,879,500",0.0%,"4,879,500",722,722,1,57,프랑스,프랑스,,(주)스폰지이엔티,18세관람가,드라마,도미니크 몰,"샤를로뜨 갱스부르,샬롯 램플링"
635,미치고 싶을 때,2004-11-12,"3,389,500",0.0%,"110,901,500",722,"16,974",2,41,독일,독일,,제이에스필름,18세관람가,드라마,파티 아킨,"시벨 케킬리,비롤 위넬"
637,섹스와 철학,2005-12-09,"4,756,000",0.0%,"4,756,000",706,706,1,135,프랑스,"프랑스,이란",,(주)유레카픽쳐스,12세관람가,드라마,모흐센 마흐말바프,다레르 나자로브
638,더 블루스-소울 오브 맨,2004-05-14,"3,333,500",0.0%,"32,432,500",695,"5,056",2,31,독일,독일,"카파 프로덕션,로드 무비 필름프로덕션,불칸 프로덕션",(주)스폰지이엔티,전체관람가,드라마,빔 벤더스,"제임스 블루드 울머,벡"
639,엘리펀트,2004-08-27,"3,118,500",0.0%,"82,651,500",678,"12,399",1,49,미국,미국,"피어메이커스스튜디오,HBO필름,파이 필름",(주)동숭아트센터,18세관람가,"범죄,드라마",구스 반 산트,"알렉스 프로스트,에릭 두런"
640,"굿모닝, 나잇",2006-12-01,"4,605,000",0.0%,"4,605,000",676,676,1,73,이탈리아,이탈리아,,(주)이모션픽처스,15세이상관람가,드라마,마르코 벨로치오,"마야 산사,루이지 로 카시오"
641,"안녕, 사요나라",2005-11-25,"4,202,000",0.0%,"4,202,000",675,675,4,73,한국,"한국,일본","민족문제연구소,태평양전쟁피해자보상추진협의회","아트플러스시네마네트워크,(사)한국독립영화협회",12세관람가,다큐멘터리,"김태일,가토 쿠미코",후루카와 마사키
642,천국의 책방 - 연화,2006-04-27,"4,393,500",0.0%,"4,393,500",664,664,1,92,일본,일본,,프리비젼엔터테인먼트,12세관람가,드라마,시노하라 테츠오,다케우치 유코
643,랜드 오브 플렌티,2005-09-16,"3,696,500",0.0%,"3,696,500",663,663,1,51,독일,독일,IFC필름,스폰지,15세관람가,드라마,빔 벤더스,"존 딜,미쉘 윌리엄스"
643,여선생 VS 여제자,2004-11-17,"3,791,000",0.0%,"5,265,267,506",663,"846,683",2,67,한국,한국,(주)좋은영화,CJ ENM,15세관람가,코미디,장규성,"김응수,이지영,이지훈,이세영,염정아,정형민,김혜경,황경애,최란,오은석,최윤정,이정헌,이원종,변희봉,신현종,김정영,전국향,최정인"
645,오르페브르 36번가,,"3,160,000",0.0%,"3,160,000",633,633,1,19,프랑스,프랑스,,KBS,15세관람가,"액션,범죄",올리비에르 마샬,"다니엘 오떼유,제라르 드빠르디유"
646,큐어,,"3,858,000",0.0%,"3,858,000",618,618,1,46,일본,일본,,,15세관람가,공포(호러),구로사와 기요시,"나카가와 안나,하기와라 마사토,야쿠쇼 코지"
647,바람이 우리를 데려다 주리라,2002-11-22,"4,224,000",0.0%,"4,224,000",615,615,1,19,이란,이란,,㈜영화사 백두대간,전체관람가,드라마,압바스 키아로스타미,압바스 키아로스타미
648,나비효과,2004-11-12,"3,972,500",0.0%,"6,263,521,000",612,"957,728",1,14,미국,미국,필름엔진,(주)쇼박스,18세관람가,드라마,"에릭 브레스,J. 마키에 그러버","에이미 스마트,애쉬튼 커처,에릭 스톨츠,윌리엄 리 스콧,엘든 헨슨"
649,클린,2004-11-26,"2,789,000",0.0%,"41,895,000",601,"6,634",1,20,프랑스,프랑스,"센터 내셔널 드 라 시네마토그라피,까날 플러스",(주)스폰지이엔티,15세관람가,드라마,올리비에 아사야스,"장만옥,닉 놀테"
650,숏버스,2009-03-12,"3,476,000",0.0%,"3,476,000",582,582,1,3,미국,미국,,실버스푼,청소년관람불가,드라마,존 카메론 밋첼,"숙인 리,폴 도슨"
651,무서운 영화 3,,"3,499,500",0.0%,"3,499,500",553,553,2,60,미국,미국,"디멘션 필름즈,브래드그레이픽쳐스",(주)시네마서비스,18세관람가,"공포(호러),코미디",데이빗 주커,"안나 패리스,안소니 앤더슨,레슬리 닐슨"
652,다케시즈,2006-12-07,"3,768,500",0.0%,"3,768,500",545,545,1,49,일본,일본,,"(주)영화사 진진,(주)스폰지이엔티",청소년관람불가,"코미디,판타지",기타노 다케시,"기타노 다케시,교노 고토미"
653,코드 46,2006-04-20,"3,764,000",0.0%,"3,764,000",542,542,3,59,영국,영국,,프리비젼엔터테인먼트,18세관람가,"SF,드라마,멜로/로맨스",마이클 윈터바텀,팀 로빈스
654,대통령을 죽여라,2006-10-13,"3,402,000",0.0%,"3,402,000",539,539,1,111,미국,"미국,멕시코",,(주)화인픽쳐스,15세관람가,"스릴러,드라마",닐스 뮬러,"숀 펜,나오미 왓츠"
655,아름다운 세탁기,2005-07-08,"2,586,000",0.0%,"2,586,000",525,525,2,22,말레이시아,말레이시아,도그하우스 73 픽쳐스,CJ ENM,15세관람가,"드라마,코미디,판타지",제임스 리,"렌 시우 미,패트릭 테오,로 복 라이"
656,옹박 - 무에타이의 후예,2004-05-26,"3,109,000",0.0%,"950,308,300",506,"148,406",1,18,태국,태국,사하몽콜 필름 인터내셔널,(주)쇼박스,15세관람가,액션,프라챠 핀카엡,토니 자
657,그녀에게,2003-04-18,"3,438,000",0.0%,"3,438,000",504,504,1,16,스페인,스페인,,"판씨네마(주),(주)미로비젼","18세관람가,청소년관람불가","멜로/로맨스,드라마",페드로 알모도바르,"하비에 카마라,다리오 그랜디네티,레오노르 와틀링,로자리오 플로레스"
658,디토네이터,2006-09-15,"3,500,000",0.0%,"3,500,000",500,500,1,4,미국,미국,,소니픽쳐스릴리징코리아,18세관람가,액션,레옹 포치,"웨슬리 스나입스,실비아 콜로카"
658,쉐도우맨,2006-12-07,"3,500,000",0.0%,"3,500,000",500,500,1,4,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,액션,미하엘 쿠쉬,"스티븐 시걸,에바 포프"
658,페인터,2006-10-20,"3,500,000",0.0%,"3,500,000",500,500,1,4,미국,미국,,소니픽쳐스릴리징코리아,15세관람가,"액션,스릴러","마커스 아담스,마커스 애덤스",웨슬리 스나입스
661,밝은 미래,2004-04-23,"2,129,500",0.0%,"9,040,000",498,"1,586",1,6,일본,일본,,(주)미로비젼,12세관람가,드라마,구로사와 기요시,"아사노 타다노부,오다기리 조,후지 타츠야"
662,"온 더 로드, 투",2006-01-05,"3,170,500",0.0%,"3,170,500",491,491,4,108,한국,한국,스폰지,스폰지,전체관람가,다큐멘터리,김태용,"윤도현,박태희,김진원"
663,21 그램,2004-10-23,"2,175,500",0.0%,"422,454,000",483,"64,294",1,6,미국,미국,,(주)영화사한결,18세관람가,드라마,알레한드로 곤잘레스 이냐리투,"숀 펜,나오미 왓츠"
663,프리덤랜드,2006-06-16,"3,379,500",0.0%,"3,379,500",483,483,1,4,미국,미국,레볼루션 스튜디오,소니픽쳐스릴리징코리아,15세관람가,"스릴러,드라마,범죄",조 로스,"사무엘 L. 잭슨,줄리안 무어"
665,송환,2004-03-19,"2,192,000",0.0%,"13,864,000",482,"2,311",1,6,한국,한국,푸른영상,㈜인디스토리,12세관람가,다큐멘터리,김동원,"김선명,조창손,김영식"
666,"세가지 사랑, 정사",2006-08-03,"3,268,000",0.0%,"3,268,000",480,480,1,35,오스트리아,오스트리아,,(주)코랄픽쳐스,18세관람가,드라마,괴르쯔 스필레만,"페트라 모르쯔,안드레아스 파톤"
667,브레인웨이브,2006-08-31,"2,550,000",0.0%,"2,550,000",478,478,1,28,한국,한국,에너지,CJ ENM,15세관람가,"SF,스릴러",신태라,"김도윤,황춘하,최현성,나수윤,신태라,김범규,노호선,장현남,김재훈,김재훈,이종문,손호승,손병욱"
668,취한 말들을 위한 시간,2004-07-30,"3,115,000",0.0%,"4,935,500",476,917,1,16,이란,이란,,㈜영화사 백두대간,전체관람가,드라마,바흐만 고바디,"로진 요우네시,아윱 아마디"
669,대결,2005-07-08,"2,390,500",0.0%,"2,390,500",472,472,3,31,이란,이란,,CJ ENM,12세관람가,전쟁,아흐마드 레자 다르비쉬,페즈만 바제기
670,판타스틱 플래닛,2004-04-09,"3,252,000",0.0%,"3,252,000",465,465,1,7,프랑스,프랑스,,㈜영화사 백두대간,12세관람가,애니메이션,르네 랄루,
671,버블,2006-05-11,"3,173,500",0.0%,"3,173,500",459,459,1,20,미국,미국,,(주)유레카픽쳐스,15세관람가,"미스터리,드라마",스티븐 소더버그,"데비 도비레이너,더스틴 제임스 애슐리"
672,2006 [통합]단편영화,,"2,261,000",0.0%,"2,261,000",453,453,2,48,,,,,,,,
673,신주쿠 여고생 납치사건(완전한 사육),2005-10-14,"3,168,000",0.0%,"3,168,000",452,452,2,39,일본,일본,,프리비젼엔터테인먼트,18세관람가,드라마,와다 벤,"코지마 히지리,타케나카 나오토"
674,알게 될거야,2004-02-13,"1,964,000",0.0%,"2,536,000",451,587,1,11,프랑스,"프랑스,이탈리아,독일",스튜디오 카날,(주)스폰지이엔티,15세관람가,"드라마,코미디,멜로/로맨스",자크 리베트,"세르지오 카스텔리토,마리안느 바슬레르,엘렌 드 푸제롤레,잔느 발리바"
675,사냥꾼,2005-07-08,"2,242,000",0.0%,"2,242,000",446,446,3,22,영국,"영국,프랑스,스웨덴,일본",,CJ ENM,15세관람가,드라마,세릭 아프리모프,"키디랄리에프 도그더르벡,도크두르베크 키디랄리예프"
676,불안은 영혼을 잠식한다,1997-11-22,"3,052,000",0.0%,"3,052,000",436,436,1,4,독일,독일,,,18세 미만인 자는 관람할 수 없는 등급,드라마,라이너 베르너 파스빈더,"브리기테 미라,엘 하디 벤 살렘"
677,파이널컷,2006-10-12,"2,934,000",0.0%,"2,934,000",434,434,2,73,캐나다,"캐나다,독일",,(주)미로비젼,15세이상관람가,"SF,스릴러",오마 나임,"로빈 윌리엄스,미라 소르비노"
678,센과 치히로의 행방불명,2002-06-27,"1,732,000",0.0%,"1,732,000",426,426,2,37,일본,일본,,씨네그루(주)다우기술,전체관람가,"애니메이션,어드벤처,가족,판타지",미야자키 하야오,이리노 미유
679,20 30 40,2004-10-22,"1,864,000",0.0%,"9,128,500",425,"1,550",1,6,대만,대만,,한국소니픽쳐스릴리징브에나비스타영화㈜,15세관람가,"코미디,드라마",장애가,"장애가,유약영,이심결"
680,슈퍼 사이즈 미,2004-11-12,"1,747,500",0.0%,"25,292,500",420,"4,334",1,3,미국,미국,,(주)스튜디오이쩜영,12세관람가,다큐멘터리,모간 스퍼록,모간 스퍼록
681,구름의 남쪽,2005-07-08,"2,074,500",0.0%,"2,074,500",411,411,2,18,중국,중국,,CJ ENM,12세관람가,드라마,주문,진 지
682,귀여워,2004-11-26,"1,689,500",0.0%,"327,192,000",392,"51,266",1,8,한국,한국,튜브픽쳐스(주),(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현,"김석훈,정재영,예지원,박희순,장선우,박재영,박혜성,노진성,문성준,장석훈,윤일랑,김승식,이준원,김희정,김준배,박선우,김규남,이수빈"
683,히노키오,2006-05-25,"2,698,000",0.0%,"2,698,000",391,391,1,29,일본,일본,,(주)스폰지이엔티,전체관람가,"SF,드라마",아키야마 다카히코,혼고 카나타
684,고양이의 보은,2003-08-08,"1,514,000",0.0%,"1,514,000",377,377,2,14,일본,일본,,CJ ENM,전체관람가,"애니메이션,판타지,코미디,어드벤처",모리타 히로유키,"이케와키 치즈루,하카마다 요시히코"
685,체리 향기,1998-01-01,"2,629,500",0.0%,"2,629,500",376,376,1,12,프랑스,"프랑스,이란",압바스키아로스타미프로덕션,㈜영화사 백두대간,12세 미만인 자는 관람할 수 없는 등급,드라마,압바스 키아로스타미,"호마윤 엘샤드,압돌라흐만 바게리"
686,폴리스 비트,2006-09-08,"2,524,000",0.0%,"2,524,000",375,375,1,93,미국,미국,,(주)이모션픽처스,18세관람가,드라마,로빈슨 드버,"파페 S. 니앙,에릭 브리드러브"
687,프락치,2005-05-20,"2,649,500",0.0%,"2,649,500",372,372,2,52,한국,한국,씨네굿,CJ ENM,15세관람가,드라마,황철민,"양영조,추헌엽,김현주,김강수,김경선,김영미,김우섭"
688,몽골리안 핑퐁,2006-09-21,"1,591,000",0.0%,"1,591,000",369,369,1,29,중국,중국,,CJ ENM,전체관람가,"코미디,드라마",닝 하오,"후리차빌리케,겔리반,다와"
689,영국식 정원 살인사건,1996-12-28,"2,548,500",0.0%,"2,548,500",366,366,1,6,영국,영국,채널4필름,,연소자관람불가,"드라마,미스터리,사극,코미디",피터 그리너웨이,"안소니 히긴스,자넷 수즈먼"
690,"눈 오는 날의 왈츠(1992,러시아)",1999-02-06,"2,488,000",0.0%,"2,488,000",359,359,1,4,러시아,"러시아,프랑스,영국","DAR,라 세트 시네마,르 스튜디오 카날+,엠케이투 프로덕션즈,폴리그램 필름드 엔터테인먼트",,18세 미만인 자는 관람할 수 없는 등급,드라마,비탈리 카네프스키,"파벨 나자로프,디나라 드루카로바"
691,늑대의 제국,,"1,775,500",0.0%,"1,775,500",358,358,1,23,프랑스,프랑스,,KBS,12세관람가,액션,크리스 나흔,"장 르노,조셀린 퀴브린"
692,레닌그라드 카우보이 미국에 가다,1996-05-18,"2,392,500",0.0%,"2,392,500",351,351,1,6,핀란드,핀란드,,,중학생이상관람가,코미디,아키 카우리스마키,마티 펠론파
693,굿 우먼,2005-12-08,"2,132,500",0.0%,"2,132,500",345,345,1,27,미국,"미국,스페인,룩셈부르크,영국",,(주)액티버스엔터테인먼트,12세관람가,드라마,마이크 베이커,"헬렌 헌트,스칼렛 요한슨"
694,마태복음,2005-09-01,"1,727,000",0.0%,"1,727,000",344,344,1,37,이탈리아,이탈리아,,씨네마오병이어(주),전체관람가,"드라마,사극",피에르 파올로 파솔리니,"마르게리타 카루소,엔리케 이라조퀴,수잔나 파솔리니"
695,섹스 마네킹,2005-07-15,"1,984,000",0.0%,"1,984,000",340,340,1,68,미국,미국,,미디어소프트,18세관람가,코미디,로버트 파리기,"멜리사 세이지밀러,데스몬드 해링턴"
696,더 로드,2005-09-01,"2,274,000",0.0%,"2,274,000",338,338,1,53,미국,미국,,미디어필름인터내셔날(주),15세관람가,스릴러,페브릭 카네파,레이 와이즈
697,베를린 천사의 시,1993-05-15,"1,931,000",0.0%,"1,931,000",335,335,1,14,독일,독일,아르고스필름즈,,연소자관람가,"드라마,멜로/로맨스,판타지",빔 벤더스,"브루노 간츠,솔베이그 도마르틴"
698,투엘디케이,2005-05-13,"2,247,500",0.0%,"2,247,500",330,330,1,26,일본,일본,미코트&바사라,(주)아펙스 엔터테인먼트,18세관람가,코미디,츠츠미 유키히코,"코이케 에이코,노나미 마호"
699,버터플라이,2009-01-15,"1,451,000",0.0%,"1,451,000",319,319,1,16,프랑스,프랑스,,"프리비젼엔터테인먼트,퍼스트런피쳐",전체관람가,"코미디,드라마",필립 뮬,"미셸 세로,클레어 부아닉,나드 디유"
700,쥴 앤 짐,1997-01-04,"2,182,500",0.0%,"2,182,500",312,312,1,6,프랑스,프랑스,르 필름즈 두 카로스,㈜영화사 백두대간,고등학생이상관람가,"드라마,멜로/로맨스",프랑수아 트뤼포,"오스카 베르너,앙리 세르"
701,웨일 라이더,2004-10-08,"1,303,500",0.0%,"84,954,000",304,"13,300",1,7,뉴질랜드,뉴질랜드,판도라 필름,무비즈엔터테인먼트㈜,전체관람가,"드라마,가족",니키 카로,"케이샤 캐슬-휴즈,라위리 파라텐느"
702,회로,,"1,736,000",0.0%,"1,736,000",302,302,1,52,일본,일본,,,15세관람가,공포(호러),구로사와 기요시,카토 하루히코
703,파라다이스,2006-11-10,"2,021,000",0.0%,"2,021,000",300,300,1,53,브라질,브라질,,라인트리엔터테인먼트,18세관람가,드라마,세르지오 마차도,"알리스 브라가,와그너 모라"
704,줌,2006-12-28,"2,086,000",0.0%,"2,086,000",298,298,1,14,독일,독일,,㈜영화사 백두대간,18세관람가,"코미디,드라마,범죄",오토 알렉산더 야히리스,"플로리안 루카스,오아나 솔로모네스쿠"
705,리컨스트럭션,2005-01-20,"2,071,500",0.0%,"2,071,500",296,296,1,4,덴마크,덴마크,노르디스크 필름,㈜영화사 백두대간,15세관람가,드라마,크리스토퍼 부,마리아 보네비
705,빛나는 거짓,2005-09-16,"1,924,000",0.0%,"1,924,000",296,296,1,66,한국,한국,빛나는영화사,㈜인디스토리,,드라마,채기,"옥지영,김한,윤재우,윤지상,이난,김영선"
705,택시 운전수의 사랑,2006-09-22,"1,253,000",0.0%,"1,253,000",296,296,1,15,태국,태국,,CJ ENM,15세관람가,"멜로/로맨스,드라마",콩데이 자투라나사미,펫챠이 왕캄라오
708,멀홀랜드 드라이브,2001-11-30,"2,031,500",0.0%,"2,031,500",292,292,1,4,미국,미국,,(주)영화사 안다미로,18세관람가,"드라마,미스터리",데이빗 린치,"로라 해링,나오미 왓츠"
709,복수는 나의 것,2002-03-28,"1,976,000",0.0%,"2,288,000",284,336,2,24,한국,한국,(주)스튜디오박스,CJ ENM,18세관람가,"범죄,스릴러",박찬욱,"신하균,송강호,배두나,최아라,한보배,문금영,윤명오,이윤미,이정욱,이대연,신정근,기주봉,이금희,지대한,이칸희"
710,애니광 구출! 상영작전(서울 중앙시네마 기획전),,"1,097,000",0.0%,"1,097,000",282,282,1,46,,,,,,,,
711,라이즈,2006-09-22,"1,226,000",0.0%,"1,226,000",281,281,1,17,미국,미국,,CJ ENM,12세관람가,다큐멘터리,데이비드 라샤펠,"토미 더 크라운,릴 C."
712,나에게 유일한,2004-08-06,"1,223,500",0.0%,"19,284,000",277,"3,002",1,3,이탈리아,이탈리아,판당고,(주)동숭아트센터,15세관람가,코미디,가브리엘 무치노,"실비오 무치노,줄리아 스테게왈트"
713,당시,2005-05-20,"1,764,000",0.0%,"1,764,000",263,263,1,65,한국,한국,(주)두엔터테인먼트,(주)두엔터테인먼트,12세관람가,"드라마,멜로/로맨스",장률,"최월매,왕시앙"
714,진주 귀걸이를 한 소녀,2004-09-03,"1,809,500",0.0%,"332,581,500",262,"49,640",1,3,영국,영국,아처엔터테인먼트,"(주)영화사 진진,필름뱅크(주)","15세관람가,15세이상관람가","드라마,멜로/로맨스",피터 웨버,"스칼렛 요한슨,콜린 퍼스,톰 윌킨슨,킬리언 머피"
715,양아치어조,2006-06-23,"1,724,000",0.0%,"1,724,000",255,255,1,64,한국,한국,(주)같이놀자,영화사청어람(주),18세관람가,"액션,드라마",조범구,"여민구,김종태,주진모,최원석,안성현,임혜미,진용석,서현선,장성화,이선정,박소현,오정택,유승목,조성하,김승훈,박성연,서현철"
716,성냥공장 소녀,2001-04-28,"1,735,000",0.0%,"1,735,000",248,248,1,5,핀란드,핀란드,,,15세관람가,드라마,아키 카우리스마키,베사 비에리코
717,쓰레기 시인,2006-09-21,"1,064,000",0.0%,"1,064,000",246,246,1,16,이란,이란,,CJ ENM,전체관람가,"멜로/로맨스,드라마",모하마드 아마디,"사베르 압바르,모하메드 에스칸다리,파르진 모하데스"
718,아임 낫 스케어드,2004-08-06,"1,055,500",0.0%,"13,203,000",232,"2,074",1,2,스페인,스페인,,(주)씨네진,12세관람가,드라마,가브리엘 살바토레,마티아 디 피에로
719,막달레나 시스터즈,2004-05-07,"1,524,000",0.0%,"4,730,000",224,682,1,4,잉글랜드,잉글랜드,필름카운실,(주)인피니티엔터테인먼트,18세관람가,드라마,피터 뮬란,"앤-마리 듀프,노라-제인 눈"
720,[통합]영화패키지상영,,"2,122,000",0.0%,"308,219,000",217,"35,149",2,7,,,,,,,,
721,가필드,2004-08-19,"1,225,500",0.0%,"1,465,509,000",215,"240,236",2,12,미국,미국,이십세기폭스필름코퍼레이션,이십세기폭스필름코퍼레이션,전체관람가,코미디,피터 휴잇,"빌 머레이,제니퍼 러브 휴잇,브레킨 메이어"
722,포켓몬스터 2 - 루기아의 탄생,2001-08-11,"858,000",0.0%,"858,000",213,213,1,6,일본,일본,,,전체관람가,"가족,어드벤처","유야마 쿠니히코,마이클 헤이그니",마츠모토 리카
