■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-08-06,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2009-01-01~2010-12-31   영화구분: 일반영화   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
546,시라노; 연애조작단+그랑프리+퀴즈왕,2010-09-15,"7,752,000",0.0%,"7,752,000",709,709,1,15,기타,기타,,,,기타,,
547,마법사의 제자+솔트+이끼,,"7,852,000",0.0%,"7,852,000",708,708,2,9,기타,기타,,,,기타,,
548,2009 광주국제영화제,,"3,288,000",0.0%,"3,288,000",704,704,3,72,기타,기타,,,,기타,,
549,"시네프랑스 2009년 7,8월-일상도 영화가 되는 곳, 파리",,"4,760,000",0.0%,"4,760,000",702,702,1,16,프랑스,프랑스,,,,드라마,,
550,여배우들+아바타+모범시민,2009-12-16,"7,444,000",0.0%,"7,444,000",690,690,1,7,기타,기타,,,,기타,,
551,지.아이.조 : 전쟁의 서막+불신지옥+퍼블릭 에너미,2009-08-12,"7,570,000",0.0%,"7,570,000",687,687,1,8,기타,기타,,,,기타,,
552,깐느 인 스폰지 2009,,"3,926,000",0.0%,"3,926,000",684,684,2,76,기타,기타,,,,기타,,
553,적벽대전 2+유감스러운 도시+작전명 발키리,2009-01-22,"7,388,000",0.0%,"7,388,000",683,683,1,14,기타,기타,,,,기타,,
554,스프링 뮤직 필름 페스티벌,,"3,680,000",0.0%,"3,680,000",676,676,1,62,기타,기타,,,,기타,,
555,토이 스토리 3(자막)+솔트+인셉션,2010-08-05,"7,352,000",0.0%,"7,352,000",673,673,1,6,기타,기타,,,,기타,,
556,"2010년 시네프랑스 7, 8월",,"4,610,500",0.0%,"4,610,500",663,663,1,9,프랑스,프랑스,,,,기타,,
557,"어느 사랑의 노래 : 장 콕토, 장 주네 특별전",,"3,557,000",0.0%,"3,557,000",653,653,1,14,프랑스,프랑스,,,,기타,,
558,퍼펙트 겟어웨이+퍼블릭 에너미+지.아이.조 : 전쟁의 서막,,"7,030,000",0.0%,"7,030,000",640,640,1,14,미국,미국,,,,기타,,
559,애자+프로포즈+마이 시스터즈 키퍼,2009-09-09,"6,842,000",0.0%,"6,842,000",639,639,1,15,기타,기타,,,,기타,,
560,예닌의 심장,,"1,848,000",0.0%,"1,848,000",614,614,4,5,독일,독일,,,,다큐멘터리,"레온 겔러,마커스 베터",
561,줄리엣 비노쉬 특별전,,"4,120,500",0.0%,"4,120,500",599,599,1,22,프랑스,프랑스,,,,기타,,
562,"2010년 시네프랑스 3, 4월",,"4,021,000",0.0%,"4,021,000",588,588,1,20,프랑스,프랑스,,,,기타,,
562,전우치+파르나서스 박사의 상상극장+아바타,2009-12-24,"6,650,000",0.0%,"6,650,000",588,588,1,3,기타,기타,,,,기타,,
564,청담보살+2012+시간여행자의 아내,2009-11-11,"6,350,000",0.0%,"6,350,000",587,587,2,8,기타,기타,,,,기타,,
565,시네마 상상마당 가족영화열전,,"4,488,200",0.0%,"4,488,200",586,586,1,29,기타,기타,,,,기타,,
566,2007 [통합]영화제/기획전/회고전 등,,"4,307,000",0.0%,"352,863,600",582,"60,633",3,42,기타,기타,,,,"드라마,전쟁",,
567,의형제+하모니+식객: 김치전쟁,,"6,256,000",0.0%,"6,256,000",580,580,2,8,한국,한국,,,,기타,,
567,태극기 휘날리며,2004-02-05,"1,185,000",0.0%,"15,688,614,500",580,"2,545,566",1,46,한국,한국,강제규필름,"(주)다자인소프트,(주)쇼박스",15세관람가,"전쟁,드라마",강제규,"장동건,원빈,이은주,공형진,조원희,이장욱,이영란,정희준,박유신,김효열,김효준,최재혁,이건우,박태원,배상철,김범주,한선랑,이동혁,한재민,지중현,김대영,민지혁,이호천,임동빈,김재중,박성희,임성택,정승진,이정훈,오명준,이기수,김용현,이주원,이환희,장민호,정호빈,박길수,박동빈,안길강,김해곤,권태원,최교식,조운,전승재"
569,2009한국영화부활절,,"3,461,000",0.0%,"3,461,000",577,577,1,50,한국,한국,,,,기타,,
570,아바타+전우치+나인,,"6,442,000",0.0%,"6,442,000",576,576,1,3,기타,기타,,,,기타,,
570,"영화, 역사, 시네마테크-장 뤽 고다르의 특별전",,"3,183,000",0.0%,"3,183,000",576,576,1,10,프랑스,프랑스,,,,기타,,
572,제2회 서울국제초단편영상제,2010-11-05,"2,980,000",0.0%,"2,980,000",571,571,4,60,기타,기타,,,,,,
573,트랜스포머: 패자의 역습+거북이 달린다+펠햄 123,2009-06-24,"6,190,000",0.0%,"6,190,000",564,564,1,7,기타,기타,,,,기타,,
574,악마를 보았다+솔트+아저씨,2010-08-12,"6,116,000",0.0%,"6,116,000",563,563,1,4,기타,기타,,,,기타,,
575,퍼블릭 에너미+국가대표+업(자막),2009-08-12,"6,224,000",0.0%,"6,224,000",561,561,1,8,기타,기타,,,,기타,,
576,라스트 에어벤더 2D+프레데터스+아저씨,2010-08-26,"6,172,000",0.0%,"6,172,000",560,560,1,14,기타,기타,,,,기타,,
577,나를 둘러싼 것들,2010-11-11,"3,852,500",0.0%,"3,852,500",556,556,1,34,일본,일본,"어뮤즈소프트엔터테인먼트,비터스엔드,에이세이 게키요,하쿠호도 DY 미디어 파트너스,시글로",(주)스폰지이엔티,15세이상관람가,드라마,하시구치 료스케,"키무라 타에,안도 타마에"
578,제10회 멕시코 영화제,,"3,079,000",0.0%,"3,079,000",555,555,1,39,멕시코,멕시코,,,,기타,,
579,파이널 데스티네이션 4+써로게이트+불꽃처럼 나비처럼,2009-10-01,"5,876,000",0.0%,"5,876,000",547,547,1,14,기타,기타,,,,기타,,
580,난장이가 쏘아올린 작은 공,1981-10-17,"1,228,000",0.0%,"1,228,000",545,545,1,27,한국,한국,한진흥업주식회사,,연소자관람불가,"가족,드라마",이원세,"금보라,김지영,전양자,안성기,이효정,김추련"
581,[2010SIAFF]비주얼 어쿠스틱스,,"3,248,000",0.0%,"3,248,000",543,543,1,5,미국,미국,,,,다큐멘터리,,
582,2012+백야행+솔로이스트,,"5,862,000",0.0%,"5,862,000",541,541,2,7,기타,기타,,,,기타,,
583,마더+천사와 악마+터미네이터: 미래의 전쟁,,"5,870,000",0.0%,"5,870,000",540,540,2,8,기타,기타,,,,기타,,
583,오감도+해리포터와 혼혈왕자+차우,2009-07-15,"5,898,000",0.0%,"5,898,000",540,540,1,7,기타,기타,,,,기타,,
585,거북이 달린다+박물관이 살아있다 2+펠햄 123,,"5,836,000",0.0%,"5,836,000",538,538,1,13,기타,기타,,,,기타,,
585,제1회 키노아이 감독열전,,"3,128,000",0.0%,"3,128,000",538,538,4,164,한국,한국,,,,기타,,
587,돌멩이의 꿈,2009-12-10,"3,572,500",0.0%,"3,572,500",515,515,10,125,한국,한국,(주)삼화네트웍스,CJ ENM,12세이상관람가,드라마,장용우,"차인표,김효진,홍승민,박정근,심태윤,이정용,손병욱"
588,플랜 B,2010-06-17,"4,082,000",0.0%,"4,082,000",505,505,2,79,미국,미국,"Escape Artists,CBS Films",한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"코미디,멜로/로맨스",알란 폴,"제니퍼 로페즈,알렉스 오로린"
589,로스트 맨,2009-08-06,"3,494,500",0.0%,"3,550,500",496,508,1,74,프랑스,프랑스,,(주)영화사 진진,청소년관람불가,드라마,다니엘 아르비드,"멜비 푸포,알렉산더 시디그"
590,열정과 매혹: 베네수엘라 영화제,,"2,685,000",0.0%,"2,685,000",495,495,1,48,베네수엘라,베네수엘라,,,,기타,,
591,천사와 악마+스타트렉: 더 비기닝+터미네이터: 미래 전쟁의 시작,,"5,334,000",0.0%,"5,334,000",491,491,1,7,미국,미국,,,,기타,,
592,천사와 악마+김씨표류기+스타트렉: 더 비기닝,2009-05-14,"5,360,000",0.0%,"5,360,000",489,489,2,8,,,,,,,,
593,Cinema Date: 가을로 떠나는 여행,,"2,658,000",0.0%,"2,658,000",483,483,1,19,기타,기타,,,,기타,,
594,트랜스포머: 패자의 역습+킹콩을 들다+거북이 달린다,2009-07-01,"5,248,000",0.0%,"5,248,000",481,481,1,8,기타,기타,,,,기타,,
595,젓가락,2010-10-28,"3,432,000",0.0%,"3,432,000",480,480,11,172,한국,한국,(주)찹스틱프로덕션,CJ ENM,15세이상관람가,"코미디,드라마",서세원,"하연주,박무영,김현기,이수근,황재환,박해진,문용찬,김대욱,최민지,정선희,정세진,권병일,이태경,이현준,신창주"
596,닌자 어쌔신+2012+뉴 문,,"5,212,000",0.0%,"5,212,000",477,477,1,8,기타,기타,,,,기타,,
597,뉴 문+시크릿+홍길동의 후예,,"5,126,000",0.0%,"5,126,000",475,475,2,9,기타,기타,,,,기타,,
597,목소리. 마르그리트 뒤라스 영화제,,"3,457,500",0.0%,"3,457,500",475,475,1,14,프랑스,프랑스,,,,기타,,
599,닌자 어쌔신+홍길동의 후예+크리스마스 캐롤,,"5,108,000",0.0%,"5,108,000",471,471,2,8,기타,기타,,,,기타,,
599,해운대+지.아이.조 : 전쟁의 서막+해리포터와 혼혈왕자,2009-08-06,"5,200,000",0.0%,"5,200,000",471,471,1,6,기타,기타,,,,기타,,
601,낙원-파라다이스,2009-11-26,"3,484,500",0.0%,"3,484,500",467,467,11,152,한국,한국,(주)삼화네트웍스,CJ ENM,12세이상관람가,"멜로/로맨스,드라마",이장수,"지진희,김하늘,김기방,안성현,박윤희,김유정,정민성"
601,베르트랑 블리에 Bertrand Blier 감독전,,"3,186,000",0.0%,"3,186,000",467,467,1,15,프랑스,프랑스,,,,기타,,
603,아피찻퐁 위라세타쿤 특별상영,,"2,524,500",0.0%,"2,524,500",465,465,2,69,태국,태국,,,,기타,,
604,해결사+마루 밑 아리에티+킬러스,2010-09-09,"4,986,000",0.0%,"4,986,000",464,464,1,6,기타,기타,,,,기타,,
605,"2010년 시네프랑스 5, 6월",,"3,193,500",0.0%,"3,193,500",459,459,1,9,프랑스,프랑스,,,,기타,,
606,님은 먼 곳에,2008-07-24,"943,000",0.0%,"11,206,382,000",458,"1,706,495",1,26,한국,"한국,태국",(주)타이거픽쳐스,(주)쇼박스,15세이상관람가,"드라마,전쟁",이준익,"수애,정진영,정경호,주진모,조미령,홍영승,한성수,릭키 준,서성만,장재욱,이홍복,김장수,윤석진,이정세,오세영,이영수,오승현,정인애,최운석,신현탁,신정근,이주실,박윤호"
607,섹스 앤 더 시티 2+방자전+스트리트 댄스(2D),2010-06-10,"4,848,000",0.0%,"4,848,000",452,452,1,8,기타,기타,,,,기타,,
608,라푼젤,2011-02-10,"5,824,000",0.0%,"5,824,000",448,448,2,2,미국,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,멜로/로맨스,가족","네이슨 그레노,바이론 하워드","제커리 리바이,맨디 무어"
609,제11회 멕시코 영화제,,"2,473,000",0.0%,"2,473,000",446,446,1,31,멕시코,멕시코,,,,기타,,
610,미클로슈 얀초 특별전,,"2,349,000",0.0%,"2,349,000",445,445,1,12,헝가리,헝가리,,,,드라마,,
611,[2010SIAFF]시티즌 아키텍트+나의 놀이터,,"2,640,000",0.0%,"2,640,000",442,442,1,5,미국,"미국,기타",,,,다큐멘터리,,
611,플라이 미 투 더 문,2008-10-30,"1,417,000",0.0%,"1,169,084,000",442,"185,331",1,37,벨기에,벨기에,,(주)시너지하우스 (시너지),전체관람가,"애니메이션,어드벤처,가족,SF",벤 스타센,"트레버 개그넌,데이빗 고어,필립 볼든"
613,암병동,,"1,102,000",0.0%,"1,102,000",441,441,1,2,폴란드,폴란드,,,,다큐멘터리,파벨 로진스키,
614,I’m not a Ghost:디아스포라 영화제,,"2,990,000",0.0%,"2,990,000",440,440,1,36,기타,기타,,,,기타,,
614,시네프랑스-클로드 를르슈 감독전,,"3,025,500",0.0%,"3,025,500",440,440,1,12,프랑스,프랑스,,,,기타,,
616,굿모닝 프레지던트+시간여행자의 아내+컴 아웃 파이팅,,"4,706,000",0.0%,"4,706,000",436,436,1,15,기타,기타,,,,기타,,
617,공룡티렉스+신비의 바다,,"1,861,000",0.0%,"1,861,000",434,434,1,14,캐나다,캐나다,,,,기타,,
618,원피스 - 기계태엽성의 메카거병,2006-10-26,"2,608,000",0.0%,"3,351,337,500",433,"569,039",2,24,일본,일본,,(주)엠케이픽처스,전체관람가,"애니메이션,코미디",우다 코우노스케,타나카 마유미
619,터미네이터: 미래 전쟁의 시작+김씨표류기+천사와 악마,2009-05-21,"4,754,000",0.0%,"4,754,000",429,429,1,7,기타,기타,,,,기타,,
620,파괴된 사나이+맨발의 꿈+나잇 & 데이,2010-07-01,"4,624,000",0.0%,"4,624,000",427,427,1,6,기타,기타,,,,기타,,
621,트랜스포머+트랜스포머: 패자의 역습,,"6,093,000",0.0%,"6,093,000",426,426,1,4,미국,미국,,,,"SF,액션,어드벤처",,
622,여배우들+모범시민+뉴 문,2009-12-09,"4,570,000",0.0%,"4,570,000",425,425,1,6,기타,기타,,,,기타,,
623,운수대통,1975-01-31,"848,000",0.0%,"848,000",424,424,1,6,한국,한국,신프로덕션,,15세이상관람가,코미디,심우섭,"배삼룡,이기동"
624,타미오의 행복,,"2,874,500",0.0%,"2,874,500",421,421,3,62,일본,일본,,,,"드라마,코미디",이와마츠 료,"오다기리 조,아소 쿠미코"
625,차우+킹콩을 들다+해운대,,"4,610,000",0.0%,"4,610,000",418,418,1,6,한국,한국,,,,드라마,,
626,"2010년 시네프랑스 1, 2월",,"2,857,500",0.0%,"2,857,500",413,413,1,8,프랑스,프랑스,,,,기타,,
627,거북이 달린다+트랜스포머: 패자의 역습+드래그 미 투 헬,,"4,500,000",0.0%,"4,500,000",412,412,1,7,기타,기타,,,,기타,,
628,첫사랑 열전,2010-05-05,"2,625,000",0.0%,"2,625,000",408,408,2,96,한국,한국,웃기씨네,웃기씨네,15세이상관람가,멜로/로맨스,박범훈,"이청아,김성곤,류현경,김동곤,최재우,이화,정애연"
629,G20성공기원 영화대축제,2010-10-28,"2,103,000",0.0%,"2,103,000",407,407,2,65,기타,기타,,,,,,
630,작전명 발키리+베드타임 스토리+적벽대전 2,2009-01-22,"4,318,000",0.0%,"4,318,000",405,405,1,7,기타,기타,,,,기타,,
630,포화 속으로+베스트 키드+A-특공대,2010-06-16,"4,406,000",0.0%,"4,406,000",405,405,1,8,기타,기타,,,,기타,,
632,[2010SIAFF]기무+콜하스 하우스라이프,,"2,416,000",0.0%,"2,416,000",404,404,1,5,기타,기타,,,,다큐멘터리,,
632,나잇 & 데이+슈렉 포에버 (자막)+포화 속으로,2010-07-01,"4,432,000",0.0%,"4,432,000",404,404,1,6,기타,기타,,,,기타,,
632,어제 내린 비,1975-01-01,"808,000",0.0%,"808,000",404,404,1,6,한국,한국,국제,,,멜로/로맨스,이장호,"김희라,이영호,안인숙"
635,고고 70,2008-10-03,"856,000",0.0%,"3,865,123,500",403,"595,145",1,20,한국,한국,(주)보경사,(주)쇼박스,15세이상관람가,드라마,최호,"곽선영,조승우,신민아,차승우,한송이,정영숙,유정호,이성훈,최은정,강경래,정현아,손경호,손대구,허성일,강명찬,신경아,김명기,조미영,홍석창,김혜정,김문영,김혜리,김효진,김형욱,홍유선,홍윤미,김희상,박유현,박은성,신용숙,신윤철,김형기,박인철,박정률,박준식,조정희,박진홍,남윤수,노재경,배태종,백승국,이동준,권혁일,강지훈,김고운,천정환,이병관,최경호,이병호,민혜진,박경선,김인규,최민규,유지훈,유진영,유하나,최민철,이희영,윤미연,임지희,박민수,임형진,장명진,전영호,정경애,윤정연,이성찬,정은선,박성용,최여진,이세현,오선화,박수경,박신영,이승수,김정교,김태훈,양진혁,김진수,이원정,유창숙,이현경,이종민,이지아,김은진,김민규,이지혜,조덕제,김종언,송지인,심영은,이종윤,이지혜,홍상진"
636,산타와 스노우맨: 세기의 대결,,"1,843,000",0.0%,"6,186,000",402,"1,347",1,16,미국,미국,,,,,,
636,"시네프랑스 9, 10월",,"2,759,000",0.0%,"2,759,000",402,402,1,9,프랑스,프랑스,,,,기타,,
638,협객 김두한,1975-06-05,"802,000",0.0%,"802,000",401,401,1,6,한국,한국,신프로덕션,,15세이상관람가,액션,김효천,"이대근,독고성,서미경"
639,용서는 없다+나인+전우치,2010-01-07,"4,342,000",0.0%,"4,342,000",399,399,1,7,기타,기타,,,,기타,,
640,신비의 바다,,"1,860,000",0.0%,"2,317,000",397,500,1,27,미국,"미국,캐나다",,,,다큐멘터리,,
641,열흘 밤의 꿈,2008-12-18,"2,211,500",0.0%,"4,776,500",395,781,2,85,일본,일본,,시네마밸리,12세이상관람가,"판타지,코미디,드라마","아마노 요시타카,카와하라 마사아키,마츠오 스즈키,니시카와 미와","토다 에리카,마츠야마 켄이치"
642,하이자오 7번지,2010-03-18,"3,030,500",0.0%,"3,030,500",393,393,4,66,대만,대만,에이알에스필름프로덕션,주식회사 마운틴픽쳐스,12세이상관람가,"드라마,멜로/로맨스",위덕성,"범일신,타나카 치에"
643,미술관 옆 영화관,,"2,342,000",0.0%,"2,342,000",392,392,1,66,기타,기타,,,,기타,,
644,홍콩무협영화 특별전,,"2,105,000",0.0%,"2,105,000",390,390,1,39,홍콩,홍콩,,,,기타,,
645,웰컴 투 동막골,2005-08-04,"807,000",0.0%,"40,329,315,500",387,"6,436,895",1,20,한국,한국,"필름있수다,(주)쇼박스",(주)쇼박스,12세관람가,"전쟁,드라마",박광현,"신하균,정재영,강혜정,류덕환,임하룡,강남석,조혜진,손재영,신영철,류창국,김도영,민창기,이화경,최민영,최상순,임은희,박아형,정영기,김찬호,이경애,이다운,김영배,서재경,유승목,조덕현,심원철,리민,이란희,하성광"
645,의형제+발렌타인 데이+하모니,2010-02-11,"4,294,000",0.0%,"4,294,000",387,387,1,7,기타,기타,,,,기타,,
647,네이키드 보이즈 싱잉,2010-02-01,"2,893,000",0.0%,"2,893,000",386,386,1,33,미국,미국,퍼니보이필름,(주)은석필림,청소년관람불가,"뮤지컬,코미디","로버트 쉬록크,트로이 크리스찬","앤드류 블레이크 에이미스,제이슨 커리,말린 피셔,데이빗 호킨스,조셉 킨,제임스 호지스"
648,성가신 이웃,,"2,271,000",0.0%,"2,271,000",381,381,1,5,아르헨티나,아르헨티나,,,,드라마,"마리아노 콘,가스통 듀프랫",
649,"제4회 여성인권영화제, 피움 2010_한국",,"1,747,000",0.0%,"1,747,000",377,377,1,4,한국,한국,,,,기타,,
650,셜록홈즈: 녹색옷의 여인,,"762,000",0.0%,"762,000",376,376,1,21,미국,미국,,,,"공포(호러),드라마,미스터리",,
651,체코에 평화를,,"1,018,000",0.0%,"1,018,000",374,374,1,6,체코,체코,,,,다큐멘터리,"비트 클루삭,필립 레문다",
652,셀브르의 우산,,"746,000",0.0%,"746,000",373,373,1,6,프랑스,프랑스,,,,"드라마,멜로/로맨스,뮤지컬",,
653,엄마 없는 하늘 아래,1977-06-23,"757,000",0.0%,"757,000",371,371,1,27,한국,한국,한진흥업주식회사,,전체관람가,"가족,드라마,멜로/로맨스",이원세,"김재성,이경태,김은주,김현성,박근형"
654,곤충들의 수다 시리즈 1~3,,"693,000",0.0%,"693,000",366,366,1,2,영국,영국,,,,다큐멘터리,,
655,엣지 오브 다크니스+방자전+페르시아의 왕자: 시간의 모래,2010-06-02,"3,978,000",0.0%,"3,978,000",364,364,1,8,기타,기타,,,,기타,,
656,파괴된 사나이+포화 속으로+이클립스,2010-07-07,"3,898,000",0.0%,"3,898,000",361,361,1,7,기타,기타,,,,기타,,
656,해운대+해리포터와 혼혈왕자+메디엄,2009-07-29,"4,026,000",0.0%,"4,026,000",361,361,1,8,기타,기타,,,,기타,,
658,"2010년 시네프랑스 9, 10월",,"2,503,000",0.0%,"2,503,000",360,360,1,8,프랑스,프랑스,,,,기타,,
658,국가대표+업(자막)+퍼펙트 겟어웨이,,"4,034,000",0.0%,"4,034,000",360,360,1,7,기타,기타,,,,기타,,
660,시간여행자의 아내+바스터즈: 거친 녀석들+파주,,"3,836,000",0.0%,"3,836,000",359,359,1,8,기타,기타,,,,기타,,
661,코코 샤넬+블랙+퍼펙트 겟어웨이,2009-08-27,"3,918,000",0.0%,"3,918,000",357,357,1,7,기타,기타,,,,기타,,
662,디파이언스+마다가스카 2+트랜스포터 3,,"3,864,000",0.0%,"3,864,000",354,354,1,14,미국,미국,,,,기타,,
663,뜨거운 것이 좋아,,"706,000",0.0%,"765,000",353,362,1,6,미국,미국,,,,"코미디,멜로/로맨스",빌리 와일더,"마릴린 몬로,토니 커티스,잭 레먼"
664,레드 채플,,"1,029,000",0.0%,"1,029,000",351,351,1,4,덴마크,덴마크,,,,"다큐멘터리,코미디",매즈 브루거,
665,바바라 해머 회고전,,"1,984,000",0.0%,"1,984,000",348,348,1,29,미국,미국,,,,기타,,
666,장선우 특별전,,"1,844,000",0.0%,"1,844,000",345,345,1,19,한국,한국,,,,기타,,
667,돌아온 아들들,,"875,500",0.0%,"875,500",344,344,1,4,미국,미국,,,,다큐멘터리,킴벌리 리드,
668,결혼식 후에,2009-12-03,"2,513,000",0.0%,"2,513,000",343,343,9,138,한국,한국,(주)삼화네트웍스,CJ ENM,12세이상관람가,"멜로/로맨스,코미디,드라마",김윤철,"신성우,예지원,고아성,배수빈,서유정,윤희석,차수연,판유걸,공정환"
669,[2010SIAFF]건축가의 배,,"2,047,000",0.0%,"2,047,000",342,342,1,4,영국,"영국,이탈리아",,,,드라마,,
670,클로이+의형제+평행이론,2010-02-25,"3,716,000",0.0%,"3,716,000",340,340,1,10,기타,기타,,,,기타,,
670,하모니+식객: 김치전쟁+주유소 습격사건 2,,"3,738,000",0.0%,"3,738,000",340,340,1,7,한국,한국,,,,기타,,
672,셜록홈즈: 공포의 밤,2010-02-06,"696,000",0.0%,"696,000",338,338,1,14,미국,미국,,,,"드라마,미스터리,어드벤처",,
673,인디피크닉2010,,"1,966,000",0.0%,"1,966,000",334,334,1,15,한국,한국,,,,기타,,
674,2010 부산국제단편영화제,2010-05-12,"1,655,000",0.0%,"1,655,000",331,331,2,24,기타,기타,,,,,,
675,뉴 문+시크릿+닌자 어쌔신,,"3,586,000",0.0%,"3,586,000",329,329,1,6,기타,기타,,,,기타,,
675,영원한 봉인,,"859,000",0.0%,"859,000",329,329,1,3,덴마크,"덴마크,핀란드,스웨덴,이탈리아",,,12세이상관람가,다큐멘터리,미카엘 마센,
677,평행이론+발렌타인 데이+의형제,2010-02-18,"3,542,000",0.0%,"3,542,000",327,327,2,8,기타,기타,,,,기타,,
678,섹스 앤 더 시티 2+방자전+엣지 오브 다크니스,2010-06-10,"3,532,000",0.0%,"3,532,000",325,325,1,6,기타,기타,,,,기타,,
679,아저씨+토이 스토리 3+인셉션,2010-08-19,"3,612,000",0.0%,"3,612,000",323,323,1,2,기타,기타,,,,,,
680,나잇 & 데이+맨발의 꿈+포화 속으로,2010-06-24,"3,498,000",0.0%,"3,498,000",322,322,1,7,기타,기타,,,,기타,,
681,박물관이 살아있다 2+마더+터미네이터: 미래전쟁의 시작,,"3,512,000",0.0%,"3,512,000",321,321,1,7,기타,기타,,,,기타,,
682,비틀,,"821,000",0.0%,"821,000",320,320,1,2,이스라엘,이스라엘,,,,다큐멘터리,이사이 오리안,
683,09-03-15 결전의 날,,"804,500",0.0%,"804,500",319,319,1,3,스페인,"스페인,기타",,,,다큐멘터리,"후안 카라스칼 이니고,호세 루이스 샌즈 로드리게즈",
683,에반게리온 : 서(序),2008-01-24,"2,143,500",0.0%,"492,861,000",319,"74,564",1,43,일본,일본,,(주)태원엔터테인먼트,12세이상관람가,"애니메이션,SF","안노 히데아키,츠루마키 카즈야,마샤유키","미츠이시 코토노,하야시바라 메구미,야마구치 유리코"
685,7인의 말괄량이,1976-01-15,"634,000",0.0%,"634,000",317,317,1,6,한국,한국,남아진흥,,12세이상관람가,드라마,김수형,"이영옥,홍윤정,정소녀,정규영"
686,러브렉트,2009-09-03,"2,574,000",0.0%,"2,574,000",316,316,1,34,미국,미국,,실버스푼,12세이상관람가,"멜로/로맨스,코미디",랜달 크레이저,"아만다 바인즈,크리스 카맥"
686,솔트+아저씨+인셉션,2010-08-13,"3,484,000",0.0%,"3,484,000",316,316,1,2,기타,기타,,,,기타,,
686,예스맨+과속스캔들+디파이언스,2009-01-08,"3,460,000",0.0%,"3,460,000",316,316,1,14,기타,기타,,,,기타,,
686,제3회 대단한 단편영화제,,"1,756,600",0.0%,"1,756,600",316,316,1,26,한국,한국,,,,기타,,
690,그림자,2007-10-18,"1,818,500",0.0%,"2,556,000",310,435,1,51,한국,한국,"(주)디씨지플러스,롬버스 미디어",(주)스폰지이엔티,15세이상관람가,"공포(호러),드라마","이정국,김민숙","전보영,이무생,송봉한,신용섭,강지혜,윤대성,정민욱,이웅,이헌용,이희준,최종률,오창경,강성원"
691,누벨 바그 50주년 기념전,,"2,097,000",0.0%,"2,097,000",308,308,1,24,프랑스,프랑스,,,,기타,,
692,킬러스+애프터 라이프+피라냐 2D,,"3,352,000",0.0%,"3,352,000",307,307,1,7,미국,미국,,,,기타,,
693,굿바이 초콜릿,2009-10-15,"2,426,000",0.0%,"2,426,000",306,306,1,47,미국,미국,그리네스트리트필름,실버스푼,청소년관람불가,"코미디,드라마","버니 골드먼,멜리사 월렉","아론 에크하트,제시카 알바,엘리자베스 뱅크스"
694,사토 마코토 회고전,,"1,452,500",0.0%,"1,452,500",304,304,1,27,일본,일본,,,,다큐멘터리,,
694,아시아독립영화의 오늘 2009 ACF 쇼케이스,,"1,771,000",0.0%,"1,771,000",304,304,1,30,기타,기타,,,,기타,,
696,서울애니시네마 가족극장 : 공자 왈 맹자왈-유쾌한 철학이야기,,"604,000",0.0%,"604,000",302,302,1,15,대만,대만,,,,기타,,
696,약수터 부르스,2009-11-26,"2,103,000",0.0%,"2,103,000",302,302,3,58,한국,한국,반딧불필름 주식회사,롯데쇼핑㈜롯데시네마,15세이상관람가,"코미디,드라마",손재명,"배건식,김태인,송정우,조경현"
698,먹고 기도하고 사랑하라+시라노;연애조작단+방가? 방가!,2010-09-30,"3,288,000",0.0%,"3,288,000",301,301,1,7,기타,기타,,,,기타,,
699,셜록홈즈+뉴 문+모범시민,,"3,376,000",0.0%,"3,376,000",300,300,1,3,기타,기타,,,,기타,,
699,추적,2008-11-20,"1,875,000",0.0%,"105,006,500",300,"16,228",1,41,영국,영국,,(주)영화사구안,15세이상관람가,"미스터리,스릴러",케네스 브래너,"마이클 케인,주드 로"
701,트와일라잇+뉴문,,"4,264,000",0.0%,"4,264,000",296,296,4,8,미국,미국,,,,"멜로/로맨스,스릴러,판타지",,
702,인셉션+내니 맥피 2+토이 스토리 3(자막),2010-08-11,"3,230,000",0.0%,"3,230,000",295,295,1,8,기타,기타,,,,기타,,
703,터미네이터: 미래의 전쟁+김씨표류기+마더,2009-05-28,"3,182,000",0.0%,"3,182,000",293,293,1,7,기타,기타,,,,기타,,
704,오감도+킹콩을 들다+거북이 달린다,,"3,196,000",0.0%,"3,196,000",292,292,1,6,한국,한국,,,,기타,,
705,신카이 마코토 특별전,,"2,796,000",0.0%,"2,796,000",290,290,1,27,일본,일본,,,,기타,,
706,부드루스,,"758,000",0.0%,"758,000",287,287,1,3,이스라엘,"이스라엘,미국,팔레스타인",,,,"다큐멘터리,액션",줄리아 바차,
707,타이탄+그린 존+셔터 아일랜드,2010-04-01,"3,114,000",0.0%,"3,114,000",286,286,1,7,기타,기타,,,,기타,,
