,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
32327,바르바라 비르지니아는 누구인가,,61000,61000,10,10,1,2,포르투갈,,,다큐멘터리,루이스 세큐어라,
24413,숨바꼭질: 어둠의 속삭임,2017-08-10,13000,13000,5,5,1,2,미국,(주)액티버스엔터테인먼트,15세이상관람가,공포(호러),루이스 퀼레즈,
23942,특전대네이비 씰,1991-02-09,34000,34000,17,17,1,1,미국,,중학생이상관람가,액션,루이스 티그,"찰리 쉰,마이클 빈,조안 훼일리"
23622,나일의 대모험,1991-10-19,75000,75000,25,25,1,1,미국,,중학생이상관람가,액션,루이스 티그,"마이클 더글라스,캐슬린 터너,대니 드비토"
8562,길,,28250,28250,55,55,2,3,아르헨티나,,,애니메이션,루이스 파리,
31527,로스트 인 라만차,,109000,109000,25,25,1,3,미국,,,다큐멘터리,"루이스 페페,키스 풀톤","토니 그리소니,필립 A 패터슨,르네 클라이망,테리 길리엄,바네사 파라디,조니 뎁"
6845,푸셔: 파이널 프로젝트,2013-12-04,2180000,2180000,420,420,5,20,영국,스크린조이,청소년관람불가,범죄,루이스 프리에토,리차드 코일
18620,키드냅,2017-11-22,215072800,215072800,27926,27926,167,4102,미국,(주)제이앤씨미디어그룹,15세이상관람가,액션,루이스 프리에토,할리 베리
33359,바이킹 워,,1000,1000,1,1,1,1,영국,,,전쟁,루이자 워렌,
34665,크로우 라이징,2019-05-23,1000,1000,1,1,1,1,영국,(주)케이알씨지,15세이상관람가,공포(호러),루이자 워렌,
33521,사이버 브라이드,2020-11-25,6000,6000,1,1,1,1,미국,주식회사 플릭스코,청소년관람불가,SF,루이자 워렌,
34713,페이건 워리어,2020-06-02,6000,6000,1,1,1,1,미국,주식회사 플릭스코,청소년관람불가,액션,루이자 워렌,
30548,더티 워크,2019-12-19,300000,300000,60,60,1,1,영국,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,루이자 워렌,
29973,스크림: 허수아비의 저주,2019-10-02,543000,543000,101,101,5,31,영국,(주)소나무픽쳐스,청소년관람불가,공포(호러),루이자 워렌,
13490,리우 2096,2016-08-11,2095000,2095000,261,261,3,48,브라질,㈜영화사 백두대간,청소년관람불가,애니메이션,루이즈 볼로네지,셀튼 멜로
15791,재판에 선 도시,,184000,184000,29,29,1,2,이탈리아,,,드라마,루이지 잠파,"아메도 나자리,파올로 스토파,단테 마지오,프랑코 인터렌치,마리오 파산트"
28950,천사의 시,,1588000,1588000,291,291,1,23,이탈리아,,,드라마,루이지 코멘치니,"안소니 퀘일,스테파노 콜라그랜드"
27716,부베의 여인,,4907000,5137000,2436,2551,1,59,이탈리아,,,범죄,루이지 코멘치니,"클라우디아 카르디날레,조지 차키리스"
31598,라스트 콘서트,1977-02-18,69000,1182000,23,298,1,1,이탈리아,,청소년관람불가,드라마,루이지 코지,"리차드 존슨,파멜라 빌로레시"
32151,세상에서 가장 행복한 소년,,90000,90000,15,15,1,1,이탈리아,,,코미디,루이지 피토리노,
23614,강박관념,,122000,122000,25,25,1,3,이탈리아,,,범죄,루치노 비스콘티,
30447,폭력과 열정,,344000,568000,63,113,1,4,이탈리아,,,드라마,루치노 비스콘티,
20502,흔들리는 대지,,598000,598000,265,265,1,15,이탈리아,,,드라마,루치노 비스콘티,
20456,레오파드,,1737000,4468000,281,734,1,6,이탈리아,,,드라마,루치노 비스콘티,"버트 랭커스터,클라우디아 카르디날레,알랑 드롱"
20149,희미한 곰별자리,,3586000,5693000,448,768,1,10,이탈리아,,,드라마,루치노 비스콘티,"클라우디아 카르디날레,장 소렐"
28180,센소,,2343000,4655000,988,1444,1,16,이탈리아,,,멜로/로맨스,루치노 비스콘티,"알리다 발리,팔리 그레인저"
28849,로코와 그의 형제들,,658000,3999000,324,1492,1,15,이탈리아,,,범죄,루치노 비스콘티,"알랑 드롱,애니 지라르도,레나토 살바토리"
29850,백야,,232000,5531000,116,2406,1,7,이탈리아,,,드라마,루치노 비스콘티,"마리아 쉘,마르첼로 마스트로얀니,장 마레"
26306,특별수사대,2017-03-23,3000,3000,1,1,1,1,미국,(주)시네마리퍼블릭,15세이상관람가,액션,루치아노 세이버,"루크 고스,라이언 구즈만,라이언 구즈만"
30952,비거 스플래쉬,2016-08-03,361000,121690553,47,15369,1,4,이탈리아,찬란,청소년관람불가,멜로/로맨스,루카 구아다그니노,"틸다 스윈튼,랄프 파인즈,마티아스 쇼에나에츠,다코타 존슨"
30208,아이 엠 러브,2011-01-20,571000,439117406,81,55598,1,6,이탈리아,"(주)영화사 진진,(주)영화사 조제",청소년관람불가,드라마,루카 구아다그니노,"플라비오 파렌티,틸다 스윈튼,에도아르도 가브리엘리니,알바 로르와처"
7775,베르톨루치가 말하는 베르톨루치,,651000,651000,114,114,1,4,이탈리아,,,다큐멘터리,"루카 구아다그니노,월터 파사노",
27072,서스페리아,2019-05-16,303115265,303115265,33108,33108,257,2915,이탈리아,(주)홈초이스,청소년관람불가,공포(호러),루카 구아다니노,"다코타 존슨,틸다 스윈튼,미아 고스,클로이 모레츠"
27107,콜 미 바이 유어 네임,2018-03-22,244372980,1908123968,27395,226340,70,1989,이탈리아,"(주)디스테이션,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점",청소년관람불가,드라마,루카 구아다니노,"티모시 샬라메,아미 해머,마이클 스털버그,아미라 캐사,에스더 가렐"
11915,바티칸 뮤지엄,2015-01-08,106215500,106215500,11027,11027,51,587,이탈리아,(주)팝엔터테인먼트,전체관람가,다큐멘터리,루카 드 마타,채시라
6971,웰컴 투 사우스,2012-12-13,2353000,20651000,342,2710,2,12,이탈리아,(주)나이너스엔터테인먼트,전체관람가,코미디,루카 미니에로,"클라우디오 비시오,알레산드로 시아니,안젤라 피노치아로,발렌티나 로도비니"
17711,좀비아포칼립스:파이널,2016-01-21,5000,5000,1,1,1,1,캐나다,주식회사 루믹스미디어,청소년관람불가,전쟁,루카 보니,"앤드류 하우드 밀스,단 반 후센,아론 스티엘스트라"
15523,워리어 스타,2015-05-21,200000,200000,40,40,1,1,이탈리아,주식회사 루믹스미디어,15세이상관람가,액션,"루카 보니,마르코 리스토리",에드리언 보쳇
8789,가벨라 극장의 움직이는 포스터,,11398,11398,51,51,1,2,크로아티아,,,애니메이션,루카 부젝,
8387,쇼 미 러브,,316000,316000,64,64,1,3,스웨덴,,,멜로/로맨스,루카스 무디슨,"알렉산드라 달스트롬,레베카 릴예베르그,에리카 칼슨"
14836,우아한 나체들,,390600,390600,62,62,2,7,한국,,,드라마,루카스 발렌타 리너,
3937,납치,,84000,84000,11,11,1,1,프랑스,,,드라마,루카스 벨보,이반 아탈
3358,약한 자들의 음모,,206000,206000,26,26,1,1,벨기에,,15세이상관람가,범죄,루카스 벨보,"에릭 카라바카,루카스 벨보"
18770,꼬마비행기 피티와 친구들:사막구출 대작전,2018-11-22,95151000,95151000,13710,13710,212,1006,중국,와이드 릴리즈(주),전체관람가,애니메이션,루카스 퀴아오,
18673,펭이와 친구들의 남극대모험,2018-02-28,168968800,168968800,22695,22695,233,1541,중국,와이드 릴리즈(주),전체관람가,애니메이션,루카스 퀴아오,
25866,유어 무브,2017-12-14,5000,5000,1,1,1,1,미국,모비딕엔터테인먼트(주),15세이상관람가,액션,루크 고스,"루크 고스,로버트 다비"
265,러브 앤 프렌즈,2011-06-16,795721500,795721500,110795,110795,207,6863,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,루크 그린필드,"케이트 허드슨,지니퍼 굿윈"
15187,워하우스: 죽음의 표식,2016-07-08,270000,270000,54,54,1,1,영국,(주)나우콘텐츠,15세이상관람가,스릴러,루크 마세이,"조셉 모건,맷 라이언"
13869,토스카,2014-03-15,2149000,28914500,166,1505,1,11,미국,(주) 인스터 글로벌,12세이상관람가,공연,루크 본디,
33434,부!,2019-08-14,2000,2000,1,1,1,1,미국,주식회사 루믹스미디어,청소년관람불가,공포(호러),루크 제이든,질 마리 존스
23058,늪,,201000,201000,41,41,1,3,아르헨티나,,,코미디,루크레시아 마르텔,
22852,머리 없는 여인,,203000,203000,48,48,1,3,아르헨티나,,,드라마,루크레시아 마르텔,
21929,자마,,450000,450000,91,91,1,6,아르헨티나,M&M 인터내셔널,15세이상관람가,드라마,루크레시아 마르텔,"다니엘 지멘네즈 카초,메디우스 나치터가엘"
21800,홀리 걸,,473000,473000,99,99,1,3,아르헨티나,,,드라마,루크레시아 마르텔,"메르세데스 모란,카를로스 벨로소,미아 마에스트로"
6027,브로큰,2013-07-18,18016000,19381000,2637,2810,16,250,영국,판씨네마(주),청소년관람불가,드라마,루퍼스 노리스,"킬리언 머피,팀 로스,엘로이스 로렌스"
26979,주디,2020-03-25,760720060,760720060,92466,92466,479,17214,영국,TCO(주)더콘텐츠온,12세이상관람가,드라마,루퍼트 굴드,르네 젤위거
2056,하이크,2012-11-15,500000,500000,100,100,1,1,미국,(주)스넵쏘울,청소년관람불가,공포(호러),루퍼트 브라이언,"바바라 네델자코바,타머 하산"
126,스노우 화이트 앤 더 헌츠맨,2012-05-30,351282704,351282704,636631,636631,447,20647,미국,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,액션,루퍼트 샌더스,"샤를리즈 테론,크리스틴 스튜어트,크리스 헴스워스"
18284,공각기동대 : 고스트 인 더 쉘,2017-03-29,1991003588,1991003588,764072,764072,807,36261,미국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,SF,루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시"
28087,캡티브 스테이트,2019-11-14,9214920,9214920,1131,1131,50,359,미국,CGV아트하우스,12세이상관람가,SF,루퍼트 와이어트,"베라 파미가,존 굿맨"
11280,혹성탈출: 진화의 시작,2011-08-17,0,-845079480,0,2773794,23,35,미국,이십세기폭스코리아(주),12세이상관람가,액션,루퍼트 와이어트,"브라이언 콕스,제임스 프랭코,프리다 핀토"
22617,오페라의 유령,,372000,372000,57,57,1,3,미국,,,공포(호러),"루퍼트 줄리앙,론 채니","노먼 케리,메리 필빈,론 채니"
1221,스티브,,220614,220614,332,332,1,2,영국,,,드라마,루퍼트 프렌드,
17228,드라큘라 레전드,2016-05-19,5000,5000,1,1,1,1,아랍에미리트연합국정부,(주)케이알씨지,15세이상관람가,공포(호러),루페시 폴,"미치 포웰,패트리시아 두아르테"
3553,마천루,,72000,72000,20,20,1,2,덴마크,,15세이상관람가,코미디,룬 쉐에트,루카스 슈바츠 토르스테인슨
17246,러브인베를린,2015-12-17,5000,5000,1,1,1,1,미국,(주)블루브릭,12세이상관람가,코미디,룰루 왕,"잭 휴스턴,브릿 말링,톰 쉴링,램버트 윌슨"
28354,페어웰,2021-02-04,5734000,5734000,747,747,3,12,미국,오드,전체관람가,가족,룰루 왕,"아콰피나,자오 슈젠"
15337,킬링 타임,,146500,146500,49,49,1,5,프랑스,,,다큐멘터리,뤼디 위쇼 클로델,
3442,이노센스,,181500,181500,23,23,1,1,벨기에,,,드라마,뤼실 하지할릴러비치,조 오클래어
4734,로나의 침묵,2009-06-04,0,30127000,0,4431,1,1,벨기에,실버스푼,15세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아르타 도브로시,파브리지오 롱기온,제레미 레니에"
29074,언노운 걸,2017-05-03,1927000,204336900,246,25480,4,22,벨기에,오드,12세이상관람가,드라마,"뤽 다르덴,장 피에르 다르덴","아델 에넬,올리비에 구르메"
1307,음악으로 통한다 2011-재즈싱어공연+앙드레 마티유,,3438000,3438000,275,275,1,1,캐나다,,전체관람가,공연,뤽 디온느,
627,앙드레 마티유,2011-01-13,31490000,33333000,4102,4352,18,400,캐나다,주식회사 마운틴픽쳐스,12세이상관람가,드라마,뤽 디온느,
2895,체르노빌 - 다시 쓰는 자연사,,199000,199000,43,43,1,2,프랑스,,전체관람가,다큐멘터리,뤽 리올롱,
10128,마지막 전투,2000-10-07,40000,40000,10,10,1,1,프랑스,,15세 미만인 자는 관람할 수 없는 등급,SF,뤽 베송,"피에르 졸리베,장 르노"
10183,아틀란티스 : 바다의 오페라,2014-07-30,40000,40000,10,10,1,1,프랑스,스크린조이,전체관람가,다큐멘터리,뤽 베송,
9450,제5원소,1997-07-17,245000,245000,28,28,1,1,프랑스,,중학생이상관람가,SF,뤽 베송,"브루스 윌리스,게리 올드만,밀라 요보비치"
13470,그랑 부르,1993-05-15,810000,849000,270,275,1,9,프랑스,,중학생이상관람가,드라마,뤽 베송,"로잔나 아퀘트,장 마르끄 바루,장 르노"
6624,제 5원소 리마스터링 감독판,2013-11-20,2060000,2060000,677,677,4,27,프랑스,(주)팝엔터테인먼트,15세이상관람가,SF,뤽 베송,"브루스 윌리스,밀라 요보비치,게리 올드만"
6168,위험한 패밀리 패밀리 에디션,,1545000,1545000,1920,1920,5,15,미국,(주)프레인글로벌,15세이상관람가,코미디,뤽 베송,"로버트 드 니로,미셀 파이퍼"
24630,블랑섹의 기이한모험,2013-02-07,12000,4364000,2,2023,1,2,영국,(주)소나무픽쳐스,12세이상관람가,판타지,뤽 베송,"루이스 보르고인,니콜라스 지로드,마티유 아말릭,질 를르슈,장-폴 루브"
20962,니키타,1990-06-30,348000,11414000,174,5581,1,3,프랑스,"사무엘 골드윈 컴퍼니,(주)팝파트너스","고등학생이상관람가,15세이상관람가",액션,뤽 베송,"안느 파릴로,장-위그 앙글라드,체키 카료"
27279,레옹 디 오리지널,2020-06-11,76130900,76130900,12403,12403,130,1360,프랑스,(주)제이앤씨미디어그룹,청소년관람불가,액션,뤽 베송,"장 르노,나탈리 포트만,게리 올드만"
9790,더 레이디,2012-09-06,107000,120307000,16,16089,1,2,프랑스,(주)씨제이이엔엠,15세이상관람가,드라마,뤽 베송,"양자경,데이빗 듈리스"
5490,위험한 패밀리,2014-01-22,98410500,98410500,17539,17539,130,1551,미국,(주)프레인글로벌,청소년관람불가,코미디,뤽 베송,"로버트 드 니로,미셀 파이퍼,토미 리 존스,다이아나 애그론"
20921,그랑블루 리마스터링 감독판,2013-07-25,1085500,170917479,178,22379,1,6,프랑스,(주)팝파트너스,15세이상관람가,멜로/로맨스,뤽 베송,"장 르노,장 마크 바,로잔나 아퀘트"
4826,아더와 미니모이 2 : 셀레니아 공주 구출 작전,2010-07-08,0,288260000,0,44245,1,1,프랑스,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,판타지,뤽 베송,"프레디 하이모어,미아 패로우,셀레나 고메즈,스테이시 퍼거슨"
30712,레옹,1995-02-18,220000,348207500,57,45923,1,5,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스","연소자관람불가,청소년관람불가",액션,뤽 베송,"장 르노,게리 올드만,나탈리 포트만"
11638,아더와 미니모이 3: 두 세계의 전쟁,2015-11-05,434914800,434914800,61550,61550,267,2071,프랑스,(주)라이크콘텐츠,전체관람가,애니메이션,뤽 베송,"프레디 하이모어,미아 패로우,페니 밸포어"
26954,안나,2019-08-28,958388240,958388240,116029,116029,431,7492,프랑스,판씨네마(주),15세이상관람가,액션,뤽 베송,"사샤 루스,킬리언 머피,루크 에반스,헬렌 미렌"
28211,발레리안: 천 개 행성의 도시,2017-08-30,8268530,-238942358,936,512867,64,372,프랑스,판씨네마(주),12세이상관람가,액션,뤽 베송,"데인 드한,카라 델러비인,리한나,클라이브 오웬"
5062,루시,2014-09-03,-711793145,-711793145,1974893,1974893,641,44585,미국,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,액션,뤽 베송,"스칼렛 요한슨,모건 프리먼,최민식,신유람"
19168,펭귄-위대한 모험 2,2018-03-01,22038300,22038300,2813,2813,70,349,프랑스,윤스,전체관람가,다큐멘터리,뤽 자케,장현성
2366,진실 - 관타나모에서의 4일,,235000,235000,76,76,1,2,호주,,15세이상관람가,다큐멘터리,"뤽 코떼,파트리시오 엔리케스",
15083,나를 찔러 봐,,324000,340000,54,58,1,1,중국,,,애니메이션,류건,
11124,엄마...,,0,85000,0,17,1,1,한국,,전체관람가,다큐멘터리,류미례,
16692,아이들,,42000,426000,7,71,1,1,한국,,,다큐멘터리,류미례,
2268,친구 - 나는 행복하다2,,415000,415000,83,83,1,1,한국,,전체관람가,다큐멘터리,류미례,
10495,피도 눈물도 없이,2002-02-28,32000,134000,6,23,1,1,한국,(주)시네마서비스,18세관람가,드라마,류승완,"전도연,이혜영,정재영,류승범,허명행,임지우,신수현,김훈,김희송,김유철,박정,류승현,김병호,봉준호,이무영,김경수,이상각,김태훈,이지호,박병문,오승욱,권승구,오혜성,김찬호,오규택,이진구,양홍삼,양길영,이재선,백일섭,천성훈,안길강,김수현,김종언,이봉규"
