,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
613,종이꽃,2020-10-22,62470310,62470310,7477,7477,256,2130,한국,(주)스튜디오 보난자,12세이상관람가,드라마,고훈,"안성기,유진,김혜성,장재희,이석,정찬우,김세동,나종민,조현재,고윤후,최선중,조현민,성진경,황인준,손병현,김병준,안희성,최민지,이배,양성욱,김민석,조선묵,이원재,손성찬,권귀빈,임영우,옥주리,이한샘,문희경,조선묵,이창우,조규태,조은비,하혜승,김정수,박지훈,이섬,양지일,송예진,강정웅,이인규,송주하,박덕수,유영민,임유진,문연숙,김경주,고미재,신용재,김강민,김무원,손정춘,장성숙,어승훈,김고은,최상,임유진"
614,불숨,,51000,51000,12,12,1,3,한국,,,다큐멘터리,고희영,
615,물숨,2016-09-29,96000,56934500,16,7656,1,3,한국,(주)영화사 진진,전체관람가,다큐멘터리,고희영,고희영
616,시소,2016-11-10,9675500,74030200,1396,9987,1,18,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",전체관람가,다큐멘터리,고희영,"이동우,임재신,김윤태,김진희"
617,크리스마스에 기적을 만날 확률,2007-12-12,1198000,60380000,163,9675,1,2,일본,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,애니메이션,곤 사토시,"오카모토 아야,에모리 토오루"
618,세일즈 우먼의 불륜정사,2016-03-24,5000,5000,1,1,1,1,일본,퍼즐컷,청소년관람불가,멜로/로맨스,곤노 하지메,하야시 나나코
619,연애사기:알몸으로 말해요,2016-01-31,10000,10000,1,1,1,1,일본,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,곤노 하지메,"아자키 시나,마미야 히토시"
620,귀를 기울이면,2007-11-22,796000,48788000,150,7213,1,1,일본,대원미디어(주),전체관람가,애니메이션,곤도 요시후미,"혼나 유코,다카하시 가즈오"
621,오픈 그레이브,2016-05-26,8000,8000,1,1,1,1,미국,(주)나우콘텐츠,청소년관람불가,공포(호러),곤잘로 로페즈 갈레고,"샬토 코플리,조셉 모건"
622,탐욕의 별,2016-04-27,4461500,4461500,684,684,9,120,한국,㈜인디스토리,15세이상관람가,다큐멘터리,공귀현,김의성
623,U.F.O.,2012-05-24,646000,8518000,108,1240,1,1,한국,㈜인디스토리,청소년관람불가,드라마,공귀현,"이주승,정영기,박상혁,임지혜,공귀현,공귀현,조대원,박지연,배지영,서은아,송해나,신세영,신재민,양정원"
624,"자전거, 도시",,155000,155000,29,29,1,4,한국,,,다큐멘터리,공미연,
625,전장에서 나는,,12000,233500,3,80,1,3,한국,,[국내] 12세 관람가,다큐멘터리,공미연,
626,술자리다큐,,15000,727500,3,149,1,1,한국,,,,공미연,
627,뽕2014(무삭제),2015-04-23,8000,8000,1,1,1,1,한국,밀크픽처스,청소년관람불가,멜로/로맨스,공자관,김연수
628,배달노출 : 알몸으로 유혹하기,2020-04-17,412000,412000,81,81,20,20,한국,,,,공자관,
629,배달노출2 : 초대남과 좋아죽는 와이프,2020-05-29,653000,653000,138,138,20,20,한국,,[국내] 청소년 관람불가,에로,공자관,
630,특이점이 온 영화,2017-03-07,839000,839000,165,165,20,20,한국,밀크픽처스,청소년관람불가,코미디,공자관,이수민
631,친구엄마,2015-11-12,0,2057000,0,359,1,1,한국,노바엔터테인먼트,청소년관람불가,멜로/로맨스,공자관,"김영삼,아리,김해진,이승용,안광연,명지훈"
632,젊은 엄마,2013-08-06,3168000,3168000,528,528,1,2,한국,"골든타이드픽처스(주),(주)옐로우필름",청소년관람불가,멜로/로맨스,공자관,"이은미,정봉재,지나,공자관"
633,허풍,2013-08-14,3031000,3031000,656,656,3,22,한국,골든타이드픽처스(주),청소년관람불가,코미디,공자관,"이덕재,김동수,박진위,지나,혜진"
634,뽕2014,2014-12-11,2858000,2858000,1161,1161,5,9,한국,밀크픽처스,청소년관람불가,드라마,공자관,"김연수,김기천,이리나,곽한구,권범택,신정섭"
635,메트로폴리스의 탄생,,282000,282000,47,47,1,2,인도,,,다큐멘터리,"과탐 손티,우사 라오",
636,현장법사: 서유기의 시작,2017-09-21,64000,64000,27,27,5,27,중국,(유)조이앤시네마,15세이상관람가,어드벤처,곽건기,황효명
637,샤오홍,,0,1251000,0,145,1,2,중국,,,,곽건기,
638,미운오리새끼,2012-08-30,308009500,308009500,45454,45454,167,4021,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,곽경택,"김준구,오달수,정예진,조혜련,한우용,김재호,이지원,남지웅,백상훈,양중경,유형균,신신애,황성준,조민준,이언수"
639,희생부활자,2017-10-12,-1779487461,-1779487461,323628,323628,781,23596,한국,(주)쇼박스,15세이상관람가,미스터리,곽경택,"김래원,김해숙,성동일,전혜진,장영남,박은혜,장성훈,전인한,정현수,오세진,이승진,함영준,이주연,이준혁,이확광,김성구,이지원,오대환,현봉식,전광진,강소연,이언수"
640,통증,2011-09-07,952028704,952028704,700272,700272,317,29211,한국,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,멜로/로맨스,곽경택,"정려원,권상우,김민욱,한민혁,서해림,임여문,정진수,이언수,김중탁,이미도,장영남,강민아,황성준,김사희,이언수"
641,극비수사,2015-06-18,914699417,914699417,2860786,2860786,894,66211,한국,(주)쇼박스,15세이상관람가,드라마,곽경택,"김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철,황성준,조민준,장지건,현봉식,김태훈,천명재,이언수"
642,친구 2,2013-11-14,329851033,329851033,2971475,2971475,968,69865,한국,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,액션,곽경택,"유오성,주진모,김우빈,김미진,최종석,한기준,문혜지,황순영,신승찬,양혜경,이재덕,정종호,정현수,이준혁,장영남,이철민,이동훈,기주봉,정호빈,한재영,지승현,황성준,조민준,장지건,고우림,주석태,최정현,유정호,이언수"
643,장사리 : 잊혀진 영웅들,2019-09-25,407986458,407986458,1140876,1140876,1090,47821,한국,워너브러더스 코리아(주),12세이상관람가,전쟁,"곽경택,김태훈","김명민,최민호,김성철,김인권,곽시양,메간 폭스,조지 이즈,장지건,이재욱,이호정,동방우,김미화,정종준,이다인,황재열,오봄길,한철우,김진욱,김민규,이철민,양중경,홍성우,백남준,최상재,신진범,김근수,정기용,정철헌,장명갑,김한솔,송우림,오경주,전병일,서호석,배태준,서진원,이형석,배정명,박주환,조정훈,임영세,이지열,박윤상,공윤호,연원모,김기태,정연조,조서진,홍원표,차승엽,이지수,김현준,박상길,김연국,안홍,강호빈,한가을,김성도,김여준,박준규,손원익,정상일,최주영,최준민,하병우,하지완,고남호,공현대,성재현,김경현,남승민,함상훈,현병빈,조형태,최희원,오정훈,채승우,장병수,황진환,김주현,김동진,서정우,허재훈,배건하,박동일,임효성,임효성,이한종,전상욱,백신,함성일,배준모,권오철,김미화,정승배,하진,이혜수,윤정근,오규철,손창민,강상협,김태원,권혁일,고형우,안지훈,최창근,소진우,정현진,문창준,이욱진,주재형,이태윤,안시우,김재호,이상혁,조대우,전샘,정창호,유정민,김진성,조승환,윤대근,강문봉,조영길,오창후,문정식,봉명필,정재훈"
644,변신 히어로,,32000,32000,32,32,1,7,한국,,,,"곽기혁,이기영,이호진,사연동",
645,소림사 18동인 2,2015-07-09,20000,20000,4,4,2,4,홍콩,(유)조이앤컨텐츠그룹,12세이상관람가,액션,곽남굉,"황가달,전붕"
646,소림사 18동인,1977-06-02,40000,40000,10,10,1,1,홍콩,,12세 관람가 ,액션,곽남굉,"전붕,황가달,가우민"
647,"센베노,평창",2020-01-01,346000,346000,108,108,2,70,한국,주식회사 씨엠닉스,12세이상관람가,다큐멘터리,곽동철,"바트뭉크 아치바드라흐,맹보규,김송"
648,오르가즘 특강2,2020-02-20,109000,109000,20,20,20,20,한국,,[국내] 청소년 관람불가,에로,곽민규,
649,평요전: 전설의 요괴 사냥꾼,,5000,5000,1,1,1,1,중국,BX픽쳐스,[국내] 12세 관람가,액션,곽소천,
650,전망 좋은 집 3 (무삭제),2017-02-02,5000,5000,1,1,1,1,한국,,,,곽승호,
651,전망 좋은 집 3,2016-12-01,760000,760000,149,149,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽승호,"한영훈,유지원,강철호"
652,내 학생의 엄마 2 무삭제,2018-02-23,6000,6000,1,1,1,1,한국,,,,곽영근,
653,여자 보험왕 : 그녀의 영업비밀 무삭제,2018-01-16,6000,6000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,오주하
654,외출 2 무삭제,2018-03-20,6000,6000,1,1,1,1,한국,,,,곽영근,
655,정사 : 친구의 엄마 무삭제,2018-01-16,6000,6000,1,1,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,"김지연,리사,김승구"
656,착한 엄마 2 무삭제,2018-11-14,6000,6000,1,1,1,1,한국,,,,곽영근,
657,착한 엄마 친구 무삭제,2017-11-07,6000,6000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,이채담
658,착한 형수 2 무삭제,2018-01-23,6000,6000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,"이채담,조용복"
659,착한 엄마 2,2018-10-19,481000,481000,77,77,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,
660,불륜가족,2017-06-08,654000,654000,125,125,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,"배완석,원희,한유석"
661,정사 : 친구의 엄마,2017-08-24,709000,709000,127,127,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,"김지연,리사,김승구"
662,착한 엄마 친구,2017-07-20,710000,710000,127,127,20,20,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,이채담
663,여자 보험왕 : 그녀의 영업비밀,2017-08-03,717000,717000,128,128,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,
664,외출 2,2017-12-14,771000,771000,130,130,20,20,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,곽영근,한석봉
665,내 학생의 엄마 2,2017-11-09,776000,776000,131,131,20,20,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽영근,
666,착한 형수 2,2017-10-19,1561000,1561000,261,261,20,40,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,"이채담,조용복"
667,계약연애,2016-12-15,144000,144000,41,41,5,41,중국,(주)케이알씨지,12세이상관람가,드라마,곽요량,"견자단,가진동,안젤라 베이비"
668,특수경찰: 스페셜 ID,2014-01-09,742500,10051000,136,7236,1,11,중국,(주)팝엔터테인먼트,15세이상관람가,액션,곽요량,"견자단,장한위,안지걸"
669,구화영웅,2014-06-26,1245000,1245000,600,600,2,4,중국,(주)소나무픽쳐스,15세이상관람가,코미디,곽자건,사정봉
670,미스 히스테리,2016-04-04,268000,268000,46,46,1,18,중국,(주)콘텐츠판다,15세이상관람가,드라마,곽재용,"주신,동대위"
671,엽기적인 그녀,2001-07-26,605000,605000,57,57,1,3,한국,"이언픽쳐스,(주)시네마서비스","15세관람가,15세이상관람가",코미디,곽재용,"전지현,차태현,한진희,김인문,김일우,양금석,임호,송옥숙,박준영,문자영,서효승,김태현,임동준,박선아,최수영,임윤석,임정수,박승배,정충환,김영민,이은정,김주연,이재호,유순철,장수영,허준영,조경훈,송영근,이은주,현정훈,서동원"
672,바람의 색,2018-04-05,15363900,15363900,2001,2001,46,463,일본,(주)스톰픽쳐스코리아,12세이상관람가,판타지,곽재용,"후루카와 유우키,후지이 타케미"
673,클래식,2003-01-30,44008800,104129400,7726,15240,38,225,한국,(주)시네마서비스,12세관람가,드라마,곽재용,"손예진,조승우,조인성,이기우,서영희,김미진,이성훈,추현경,송윤회,신승수,한규태,김병옥,한정근,김성증,이서,이승철,이주열,안호완"
674,시간이탈자,2016-04-13,762000,1142665603,127,1202511,1,1,한국,(주)씨제이이엔엠,15세이상관람가,스릴러,곽재용,"임수정,조정석,이진욱,정진영,이기우,온주완,전신환,이태리,김보라,임예진,정웅인,박준규,남태부,차은재,박지원,박소영,백준혁,조민영,신지수,이동희,이성준,이영민,김수영,이봄,이장유,허정도,임영우,최원"
675,서치 아웃,2020-04-15,297167000,297167000,34115,34115,355,7717,한국,"(주)스톰픽쳐스코리아,(주)삼백상회",15세이상관람가,스릴러,곽정,"이시언,김성철,허가윤,김서연,주시현,배상우,이연빈,고승후,김경원,고수정,김지나,심완준,금파,최윤빈,한다미,유동훈,김지민,서승원,박근형,이가현,이은채,김선우,김형석,정하민,문하영,강림,유세은,최효영,강유진,우예진,한창민,배강민,박송,김태형,이후,서성하,강규현,안호정,구요한,선종구,장정주,엄준용,신명은,김수민,신상용,김주용,김진영,김승일,민재원,남권우,박진서,손병호,정민규"
676,장미의 나날,1994-04-02,456000,456000,237,237,1,7,한국,,[국내] 청소년 관람불가,스릴러,곽지균,"강수연,이보희,이경영"
677,겨울나그네,1986-04-12,114000,7018000,26,3475,1,1,한국,,[국내] 청소년 관람불가,멜로/로맨스,곽지균,"안성기,강석우,이미숙"
678,비폭력저항: 평화롭게 아내의 입을 틀어막는 법,,145034,145034,144,144,1,8,한국,,,한국,곽지혜,
679,팔괘장: 무림쟁패,2017-01-19,130000,130000,24,24,5,23,중국,,[국내] 15세 관람가,드라마,곽회중,"설강도,조흔,최욱림"
680,음양팔괘장: 6인의 고수,2017-05-04,388000,388000,76,76,5,23,중국,,[국내] 15세 관람가,액션,곽회중,"금유천,하관,윤군정"
681,팔극권: 불공대천,2017-04-06,388000,388000,76,76,5,23,중국,,[국내] 12세 관람가,액션,곽회중,"설강도,조흔,최욱림"
682,800,2020-12-10,135367500,135367500,15549,15549,223,3738,중국,"TCO(주)더콘텐츠온,(주)디스테이션",15세이상관람가,전쟁,관후,강무
683,"세가지 사랑, 정사",2006-08-03,46000,3314000,6,486,2,3,오스트리아,(주)코랄픽쳐스,18세관람가,드라마,괴르쯔 스필레만,"페트라 모르쯔,안드레아스 파톤"
684,여비서의 불륜,2012-09-01,30000,30000,10,10,1,1,일본,(유)조이앤컨텐츠그룹,청소년관람불가,성인물(에로),교우야 타다시,호노카
685,쥴리의 육지 대모험,2011-09-08,1295342000,1295342000,191783,191783,192,5371,미국,(주)싸이더스,전체관람가,애니메이션,구 안 호,"김병만,류담,이영아"
686,거북이들,,8750,8750,7,7,1,2,한국,,,드라마,구교환,"백성철,고보결,구교환"
687,Dir/Actors 5. 구교환&조현철,,25000,25000,5,5,1,1,한국,,,,"구교환,조성희,조현철,이랑",
688,그녀들의 점심시간,,363000,640000,61,161,1,2,한국,,,다큐멘터리,구대희,
689,하트스톤,2019-04-25,44441250,46041250,5288,5464,37,458,아이슬란드,아이 엠,12세이상관람가,드라마,구두문두르 아르나르 구드문드손,"발더 아이나르손,블라에 힌릭손"
690,거미의 눈동자,,398000,398000,61,61,1,2,일본,,,일본,구로사와 기요시,"오스기 렌,아이카와 쇼우,스가타 슌"
691,뱀의 길,,607000,607000,98,98,1,2,일본,,,서스펜스,구로사와 기요시,"아이카와 쇼우,카가와 테루유키,야나기 유레이"
692,속죄,,1430000,1430000,132,132,1,2,일본,,,드라마,구로사와 기요시,"코이즈미 쿄코,아오이 유우,코이케 에이코"
693,회로,,0,1736000,0,302,1,1,일본,,,공포,구로사와 기요시,"야쿠쇼 코지,후부키 준,가토 하루히코"
694,해안가로의 여행,,142000,3766000,22,544,1,3,일본,(주)영화사 진진,15세이상관람가,드라마,구로사와 기요시,"후카츠 에리,아사노 타다노부,아오이 유우"
695,은판 위의 여인,2017-11-30,4172500,4172500,591,591,5,37,프랑스,(주)영화사 안다미로,15세이상관람가,미스터리,구로사와 기요시,"마티유 아말릭,타하르 라힘,올리비에 구르메"
696,산책하는 침략자,2018-08-16,0,7998900,0,989,1,1,일본,와이드 릴리즈(주),15세이상관람가,드라마,구로사와 기요시,"나가사와 마사미,마츠다 류헤이"
697,도쿄 소나타,2009-03-19,0,35300400,0,5239,1,1,일본,(주)스폰지이엔티,12세이상관람가,드라마,구로사와 기요시,"코야나기 유우,이노와키 카이,코이즈미 쿄코,카가와 테루유키"
698,크리피: 일가족 연쇄 실종 사건,2016-08-18,740000,58883900,76,7360,1,3,일본,(주)영화사 진진,청소년관람불가,공포(호러),구로사와 기요시,"니시지마 히데토시,다케우치 유코,카가와 테루유키,카와구치 하루나,히가시데 마사히로,후지노 료코,토다 마사히로,후지노 료코"
