영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
일본협객전,2008-10-20,92000,92000,23,23,1,1,일본,,,드라마,,
행복한 작은 새,,92500,92500,23,23,1,1,이란,,,장르없음,,
SICAF2011_경쟁 커미션드,,114000,114000,23,23,1,2,미국,,15세이상관람가,애니메이션,,
"죽음의 무도, 해골 그리고 환상들",,115000,115000,23,23,1,2,프랑스,,,다큐멘터리,,
프라하 파이브,,123000,123000,23,23,1,1,체코,,,장르없음,,
호수의 생각,,128000,128000,23,23,1,3,아르헨티나,,,드라마,,칼라 크레스포
2011 GSFF-감독 특별전 : 강진아,,137000,137000,23,23,1,2,한국,,,장르없음,,
SIFF2011-깜짝상영,,138000,138000,23,23,1,1,한국,,15세이상관람가,장르없음,,
인디애니페스트2017 아시아로2,,138000,138000,23,23,1,2,기타,,,애니메이션,,
백투백 페이스투페이스,,144000,144000,23,23,1,11,중국,,,코미디,,
쾌찬차,1985-01-01,117000,146000,18,23,1,9,홍콩,,연소자관람가,액션,,"원표,성룡"
코코코,,147000,147000,23,23,1,2,러시아,,,드라마,,
또다른 삶,,154000,154000,23,23,1,2,,,,장르없음,,
중편초청 섹션 3,,161000,161000,23,23,1,2,한국,,,장르없음,,
커피맨: 바리스타 챔피언의 꿈,,161000,161000,23,23,1,1,호주,,,다큐멘터리,,
치와와,2021-07-16,183000,183000,23,23,1,5,일본,(주)미디어캐슬,청소년관람불가,범죄,,"나리타 료,타마시로 티나"
듀크 오브 브록스토니아 - 토마토,,11594,11594,24,24,2,4,호주,,전체관람가,애니메이션,,
보통 아버지,,14400,14400,24,24,1,2,한국,,,애니메이션,,
천 개의 등대,,14400,14400,24,24,1,2,한국,,,애니메이션,,
가자 서핑 클럽,,24000,24000,24,24,1,2,팔레스타인,,,다큐멘터리,,
쓰레기 보물섬,,38340,38340,24,24,1,2,중국,,,다큐멘터리,,
663114,,38342,38342,24,24,1,2,일본,,,애니메이션,,
도시들의 속삭임,,55000,55000,24,24,1,1,이라크,,,다큐멘터리,,
수감자들,,78500,78500,24,24,1,2,독일,,,다큐멘터리,,
나를 보는 두 가지 방법+철새(귀소본능)+고삼,,95000,95000,24,24,1,2,기타,,전체관람가,장르없음,,
호치민 루트 +하노이 천변풍경,,96000,96000,24,24,1,2,,,12세이상관람가,장르없음,,
2014 최강애니전-2014 최강비주얼3,,104000,104000,24,24,1,2,기타,,,애니메이션,,
커피,,85000,112500,17,24,1,2,멕시코,,,다큐멘터리,,
우리 사랑 이야기,,116000,116000,24,24,1,2,칠레,,,다큐멘터리,,
11월 금요단편극장 [채은 삼색_배우 이채은을 만나다],,118000,118000,24,24,1,1,,,15세이상관람가,장르없음,,
단편영화전-SECTION 5,,119200,119200,24,24,1,1,한국,,15세이상관람가,장르없음,,
인디애니페스트2011-개막작 섹션,,120000,120000,24,24,1,1,한국,,12세이상관람가,장르없음,,
인디애니페스트2011-해외스페셜3(이탈리아의 시선-애니마지오니),,120000,120000,24,24,1,2,한국,,15세이상관람가,장르없음,,
게이트키퍼,,120000,120000,24,24,1,3,이스라엘,,,다큐멘터리,,
포도밭의 노예들,,120000,120000,24,24,1,2,덴마크,,,다큐멘터리,,
레드 브라이슬릿 - 더 비기닝,,120000,120000,24,24,1,1,독일,,,드라마,,
SICAF2014 경쟁: 단편 2,,139000,139000,24,24,1,2,기타,,,애니메이션,,
SICAF2014 시카프 초이스 3: 말로는 못하는,,141600,141600,24,24,1,2,기타,,,애니메이션,,
SESIFF 국제경쟁6 스타일,,144000,144000,24,24,1,2,,,,장르없음,,
노브고로드의 우주선,,144000,144000,24,24,1,2,미국,,,다큐멘터리,,
잭 포즌의 세계,,144000,144000,24,24,1,2,미국,,,다큐멘터리,,
대구독립영화 연말정산 2019 - 단편 2,,168000,168000,24,24,1,1,한국,,,드라마,,
오렌지 필름 4월 상영회 [mixtape vol. 4],,192000,192000,24,24,1,1,한국,,,드라마,,
에무시네마 배우전 : 박지연,,215000,215000,24,24,1,1,한국,,,드라마,,
Diff 2019 미드나잇시네마,,228000,228000,24,24,1,1,한국,,,드라마,,
SIDOF2017_폐막식,,234000,234000,24,24,1,1,한국,,,다큐멘터리,,
SIPFF 2019 해외단편 2,,240000,240000,24,24,1,1,기타,,,드라마,,
고잉 웨스트,,240000,240000,24,24,1,2,노르웨이,,,드라마,,
SICAF2014 18+ 올 나잇,,284400,284400,24,24,1,1,기타,,,애니메이션,,
가려움,,12339,12339,25,25,1,3,네덜란드,,전체관람가,애니메이션,,
마이너스,,12339,12339,25,25,1,3,프랑스,,전체관람가,애니메이션,,
반짝반짝,,12339,12339,25,25,1,3,일본,,,애니메이션,,
정복자,,12339,12339,25,25,1,3,프랑스,,전체관람가,애니메이션,,
하루에 12장,,12339,12339,25,25,1,3,덴마크,,전체관람가,애니메이션,,
돼지 파는 날,,12346,12346,25,25,1,3,중국,,전체관람가,애니메이션,,
[작은영화영화제]KAFA 초대전,,25000,25000,25,25,1,1,한국,,,장르없음,,
싱크홀 가족,,29000,29000,25,25,1,4,중국,,,다큐멘터리,,
비욘드 라인,2019-11-21,37000,37000,25,25,5,25,캐나다,주식회사 풍경소리,15세이상관람가,전쟁,,
로빈과 마리안,,50000,50000,25,25,1,1,,,,장르없음,,
메카닉,1974-02-12,50000,50000,25,25,1,2,미국,,,액션,,"잔-마이클 빈센트,키난 윈,찰스 브론슨"
오메가 맨,,50000,50000,25,25,1,2,,,,장르없음,,
사랑스러운 로나,,72500,72500,25,25,1,3,스웨덴,,,다큐멘터리,,
애니메이션 기획전 단편:잇다,,77000,77000,25,25,1,2,한국,,,애니메이션,,
제15회 SIYFF-경쟁 13+ 1,,78000,78000,25,25,1,1,,,,장르없음,,
독립의 조건 + 나는 중식이다,,84500,84500,25,25,1,2,기타,,,다큐멘터리,,
성찬식,,95000,95000,25,25,1,5,폴란드,,,다큐멘터리,,
마르마토,,72500,97500,20,25,1,2,미국,,,다큐멘터리,,
피플 파워 폭탄선언: 베트남 장미의 일기,,115000,115000,25,25,1,4,필리핀,,,다큐멘터리,,
운전 어디서 배웠니?,,125000,125000,25,25,1,3,독일,,,다큐멘터리,,
향화,,125000,125000,25,25,1,2,일본,,,장르없음,,
우리 어머니,,125000,125000,25,25,1,1,독일,,,다큐멘터리,,
"인디애니페스트2013-스톱모션, 파급(波及)",,144000,144000,25,25,1,1,한국,,,장르없음,,
SICAF2014 시그라프 2013 베스트,,149000,149000,25,25,1,2,기타,,,애니메이션,,
제6회 대단한 단편영화제-폐막작,,150000,150000,25,25,1,1,한국,,,장르없음,,
친애하는 나의 한스,,158000,158000,25,25,1,2,러시아,,,드라마,,
레스터레이션,,160000,160000,25,25,1,2,이스라엘,,,장르없음,,
테즈카오사무특별전-단편 실험영화 모음,,171000,171000,25,25,1,3,일본,,,애니메이션,,
#감독과의대화,,171000,171000,25,25,1,1,한국,,,드라마,,
평범한 커플들,,209000,209000,25,25,1,2,핀란드,,,다큐멘터리,,
극장전개,,224000,224000,25,25,1,1,한국,,,다큐멘터리,,
여름의 보니파시오,,17732,17732,26,26,1,3,프랑스,,전체관람가,애니메이션,,
인디애니페스트2012-감독열전(끝나지 않은 도전 ‘마이크 윙’),,80000,80000,26,26,1,1,,,,장르없음,,
그리고 우리에겐 오늘이 없다,,92500,92500,26,26,1,2,오스트리아,,,다큐멘터리,,
하루의 끝,,113000,113000,26,26,1,3,프랑스,,,드라마,,
라바,,126000,126000,26,26,1,1,한국,,,애니메이션,,
SICAF2011_경쟁단편_학생3,,128000,128000,26,26,1,3,독일,,전체관람가,애니메이션,,
왜 나는 수학이 싫어졌을까?,,130000,130000,26,26,1,2,프랑스,,,다큐멘터리,,
착한 여자들,,130000,130000,26,26,1,2,,,,장르없음,,
실종의연대기,,132000,132000,26,26,1,3,,,,장르없음,,
인디애니페스트2017 아시아 파노라마 – 상처동감,,156000,156000,26,26,1,2,기타,,,애니메이션,,
인디애니페스트2019 야마무라 코지 특별전 1,,164000,164000,26,26,1,1,일본,,,애니메이션,,
FIWOM 2018 피움초이스5,,182000,182000,26,26,1,1,한국,,,드라마,,
[무지개시간 섹션l 가족 모두를 위한 단편 애니메이션],,212000,212000,26,26,1,6,한국,,전체관람가,장르없음,,
마지막 한모금,,11792,11792,27,27,1,4,러시아,,전체관람가,장르없음,,
사쿠라모토의 빗자루 공방,,14343,14343,27,27,1,3,일본,,전체관람가,애니메이션,,
작은 묘비,,14343,14343,27,27,1,3,덴마크,,전체관람가,애니메이션,,
366일,,14346,14346,27,27,1,3,독일,,,애니메이션,,
"사가 시티, 에코 시티!",,45009,45009,27,27,1,2,캐나다,,,애니메이션,,
최후의 날,,63750,63750,27,27,1,2,독일,,,애니메이션,,
헤르츠 프랑크 회고전 1,,67500,67500,27,27,1,1,,,,장르없음,,
늑대와 돼지와 인간,,108000,108000,27,27,1,1,일본,,,장르없음,,
스쿨 라이프,,110000,110000,27,27,1,3,아일랜드,,,다큐멘터리,,
카와모토 키하치로 회고전 2,,132000,132000,27,27,1,3,일본,,15세이상관람가,애니메이션,,
인디애니페스트2011-해외스페셜1(빌 플림턴의 모험),,135000,135000,27,27,1,2,기타,,15세이상관람가,장르없음,,
“위 약관에 동의합니다”,,135000,135000,27,27,1,3,미국,,,다큐멘터리,,
프릭 아웃,,135000,135000,27,27,1,2,스웨덴,,,다큐멘터리,,
시인과 어부의 바다,,135000,135000,27,27,1,1,크로아티아,,,드라마,,
지워진 사람들: Erased,,135000,135000,27,27,1,1,기타,,,드라마,,
아름답고 작은 해변,,140000,140000,27,27,1,3,프랑스,,,드라마,,
나는 흑인,,145000,145000,27,27,1,3,프랑스,,,드라마,,
인디애니페스트2020 아시아로3,,153000,153000,27,27,1,2,기타,,,애니메이션,,
2011 GSFF-단편 콜라보레이션전,,159000,159000,27,27,1,3,한국,,,장르없음,,
SICAF2014 수상작_1,,159000,159000,27,27,1,2,기타,,,애니메이션,,
인디애니페스트2019 아시아 파노라마2,,159600,159600,27,27,1,2,기타,,,애니메이션,,
천일야화,,180000,180000,27,27,1,3,일본,,,애니메이션,,
만타 레이,,185000,185000,27,27,1,2,태국,,,드라마,,
인종법-1938,,188000,188000,27,27,1,1,이탈리아,,,다큐멘터리,,
중편초청 섹션 4,,188400,188400,27,27,1,2,한국,,,장르없음,,
몰리 맥스웰,,229000,229000,27,27,1,2,캐나다,,,드라마,,
손예원의 선 - 낫띵벗필름 특별기획전,,289000,289000,27,27,1,1,한국,,,드라마,,
까마귀 소년,,12830,12830,28,28,1,2,독일,,전체관람가,애니메이션,,변요한
반갑습니다. 저예요,,12830,12830,28,28,1,2,일본,,12세이상관람가,애니메이션,,
스팟 스팟,,12830,12830,28,28,1,2,일본,,전체관람가,애니메이션,,
애니메이션 핫라인,,12830,12830,28,28,1,2,미국,,전체관람가,애니메이션,,
약속,,12830,12830,28,28,1,2,일본,,12세이상관람가,애니메이션,,
오메르타,,12830,12830,28,28,1,2,프랑스,,전체관람가,애니메이션,,
포크송과 발라드,,12830,12830,28,28,1,2,프랑스,,전체관람가,애니메이션,,
붙잡을 수 없는 생각,,12831,12831,28,28,1,2,일본,,전체관람가,애니메이션,,
세상의 끝,,28000,28000,28,28,1,2,아랍에미리트연합국정부,,,드라마,,
톰의 특별한 식탁,,70000,70000,28,28,1,2,네덜란드,,,다큐멘터리,,
1971,,80000,80000,28,28,1,2,미국,,,다큐멘터리,,
야성의 엘자,,84000,84000,28,28,1,1,,,,장르없음,,
당신들의 천국,,95000,95000,28,28,1,2,네덜란드,,,다큐멘터리,,
"[제5회 여성인권영화제, 피움 2011]폐막작:경쟁부문 수상작+폐막식",,116000,116000,28,28,1,1,,,전체관람가,장르없음,,
시카프초이스 2 괴물들이 사는 나라,,136000,136000,28,28,1,3,아일랜드,,전체관람가,애니메이션,,
리브 앤 다이,1988-02-18,136000,136000,28,28,1,3,미국,,연소자관람불가,액션,,
SESIFF 국제경쟁3 코미디,,140000,140000,28,28,1,2,,,,장르없음,,
블랙 아웃+100m위의 고독,,140000,140000,28,28,1,1,,,,장르없음,,
진실을 밝혀라 2: 국가기구,,140000,140000,28,28,1,2,대만,,,다큐멘터리,,
해드윈의 선택,,140000,140000,28,28,1,1,캐나다,,,다큐멘터리,,
랫 필름,,140000,140000,28,28,1,2,미국,,,다큐멘터리,,
서신교환 6. 알베르 세라-리산드로 알론소,,147000,147000,28,28,1,3,,,,장르없음,,
블로키 + 사라진 로빈후드,,168000,168000,28,28,1,2,기타,,,다큐멘터리,,
장비고+ 발터루트만 단편모음,,170000,170000,28,28,1,4,프랑스,,,드라마,,
대환관 리렌잉,,176000,176000,28,28,1,13,중국,,,드라마,,
협상,,177000,177000,28,28,1,3,이탈리아,,,다큐멘터리,,
여인의 복수,,182000,182000,28,28,1,2,포르투갈,,,드라마,,
망각과 기억2 : 돌아 봄 Part 1.,,192000,192000,28,28,2,5,한국,,,다큐멘터리,,
"5월 단편 상상극장 - 때때로, 어린이",,194800,194800,28,28,1,4,한국,,전체관람가,드라마,,
굿바이 사이공,,201000,201000,28,28,1,1,이탈리아,,,다큐멘터리,,
허리 고 라운드,2021-07-14,236000,236000,28,28,1,5,일본,(주)미디어캐슬,15세이상관람가,다큐멘터리,,
네가 곁에 있어도 나는 네가 그립다,,280000,280000,28,28,1,2,홍콩,,,드라마,,
클리오의 부기우기,,15343,15343,29,29,1,3,벨기에,,전체관람가,애니메이션,,
석유가 세상을 지배할 때,,48343,48343,29,29,1,2,프랑스,,,장르없음,,
울부짖는 숲,,48343,48343,29,29,1,2,프랑스,,,장르없음,,
배니싱 포인트,,72500,72500,29,29,1,2,캐나다,,,다큐멘터리,,
"사랑해, 말 한 마디",,115000,115000,29,29,1,2,폴란드,,,다큐멘터리,,
붉은 모란 - 돌아온 오류,,116000,116000,29,29,1,1,일본,,,액션,,
AISFF 2018 인디스토리 특별전 그룹1,,120000,120000,29,29,1,1,한국,,,드라마,,
카인의 반항,,144000,144000,29,29,1,3,,,,장르없음,,
릴리와 동물 친구들,,144000,144000,29,29,1,2,독일,,,드라마,,
발칙한 시선 1부 - 청소년1,,145000,145000,29,29,1,1,기타,,12세이상관람가,장르없음,,
해리 딘 스탠턴의 초상,,145000,145000,29,29,1,3,스위스,,,다큐멘터리,,
글로컬 구애전 단편 4,,145000,145000,29,29,1,2,한국,,,장르없음,,
마르가리타의 선율,,145000,145000,29,29,1,2,아르헨티나,,,다큐멘터리,,
SESIFF 국제경쟁1 드라마,,153000,153000,29,29,1,2,,,,장르없음,,
미스터 포터,,154000,154000,29,29,1,3,영국,,,코미디,,
(일본영화제)단편모음-animemirai 젊은 애니메이션 작가 육성 프로젝트,,171000,171000,29,29,1,2,일본,,전체관람가,장르없음,,
야마모리 클립공장,,171500,171500,29,29,1,2,일본,,,코미디,,
리스본의 네 가지 이야기,,207000,207000,29,29,1,2,포르투갈,,,드라마,,
슈거블루스,,232000,232000,29,29,1,2,체코,,,다큐멘터리,,
웰컴 투 체첸,,290000,290000,29,29,1,1,미국,,,다큐멘터리,,
세상의 모든 디저트: 러브 사라,2021-02-04,294000,294000,29,29,1,2,영국,(주)티캐스트,12세이상관람가,드라마,,"셀리아 아임리,셸리 콘,루퍼트 펜리-존스,빌 패터슨"
"유운성이 영화를 말하다-수리세·명성, 그 6일의 기록",,348000,348000,29,29,1,1,한국,,,다큐멘터리,,
BBC - 책을 읽자,,4914,4914,30,30,1,2,미국,,전체관람가,애니메이션,,
국제앰네스티 - 침묵을 깨다,,4914,4914,30,30,1,2,프랑스,,15세이상관람가,애니메이션,,
라바짜 - 내 맘대로 동화,,4914,4914,30,30,1,2,이탈리아,,전체관람가,애니메이션,,
앤드 앤드,,4914,4914,30,30,1,2,일본,,전체관람가,애니메이션,,
잠자는 미녀,,4914,4914,30,30,1,2,포르투갈,,전체관람가,애니메이션,,
토요타 프리우스 - 축구 코치,,4914,4914,30,30,1,2,캐나다,,전체관람가,애니메이션,,
호반 도시 - 예술,,4914,4914,30,30,1,2,중국,,전체관람가,애니메이션,,
혼다 - 캐논볼 런,,4914,4914,30,30,1,2,영국,,전체관람가,애니메이션,,
테일 오브 하우,,9210,9210,30,30,1,1,남아프리카공화국,,,장르없음,,
사무라이,,21450,21450,30,30,1,3,그리스,,,드라마,,
인내,,21450,21450,30,30,1,3,헝가리,,,드라마,,
챔피언,,21450,21450,30,30,1,3,에스토니아,,,드라마,,
플랜B로 가자!,,21450,21450,30,30,1,3,스페인,,,드라마,,
후계자들,2020-04-23,41000,41000,30,30,5,30,미국,(주)아이아스플러스,15세이상관람가,액션,,브렌든 프레이저
전쟁의 사상자들,,90000,90000,30,30,1,1,,,,장르없음,,
인디애니페스트2012-감독열전(계속 되는 도전 ‘콤핀 켐군니르드’ ),,94000,94000,30,30,1,1,,,,장르없음,,
애니메이션 기획전 단편: 리틀시네마,,95000,95000,30,30,1,2,한국,,,애니메이션,,
반짝이는 순간들-1,,105500,105500,30,30,1,2,기타,,15세이상관람가,장르없음,,
"[제5회 여성인권영화제, 피움 2011]일상과 투쟁의 나날들1",,124000,124000,30,30,1,1,,,전체관람가,장르없음,,
종이꽃,,133000,133000,30,30,1,3,인도,,,뮤지컬,,와히다 레흐만
우리는 코요테,,135000,135000,30,30,1,1,미국,,,드라마,,
랑주씨의 범죄,,136000,136000,30,30,1,3,,,,장르없음,,
하이랜더,1990-04-28,144000,144000,30,30,1,3,미국,,고등학생이상관람가,SF,,
"죽거나, 혹은 죽이거나",2017-08-22,150000,150000,30,30,1,1,미국,(주)다날엔터테인먼트,청소년관람불가,공포(호러),,폴 매카시 보잉턴
충격 여성 수용소: 섹스스캔들,2017-09-12,150000,150000,30,30,1,1,일본,(주)다날엔터테인먼트,청소년관람불가,장르없음,,
봄을 파는 사람,,150000,150000,30,30,1,1,일본,,,드라마,,
이브닝 아워,,150000,150000,30,30,1,1,미국,,,드라마,,
망각의 시,,163000,163000,30,30,2,2,프랑스,,,드라마,,
IFFB2019 MADE IN BUSAN 03,,178000,178000,30,30,1,2,한국,,,드라마,,
SICAF2014 경쟁: 단편 5,,180000,180000,30,30,1,2,기타,,,애니메이션,,
먼지의 세계,,180000,180000,30,30,1,2,오스트리아,,,다큐멘터리,,
서신 교환,,189000,189000,30,30,1,2,포르투갈,,,드라마,,
제11회 미쟝센 단편영화제-개막식,,210000,210000,30,30,1,1,한국,,,장르없음,,
중편초청 섹션2,,210000,210000,30,30,1,2,한국,,,장르없음,,
"노, 플라멩코 이야기",,229000,229000,30,30,1,1,스페인,,,다큐멘터리,,
거짓말을 사랑하는 여자,,255000,255000,30,30,1,7,일본,,15세이상관람가,드라마,,"나가사와 마사미,타카하시 잇세이"
애니멀,,296000,296000,30,30,1,2,오스트리아,,,드라마,,
세드릭과 희망,,15500,15500,31,31,1,3,호주,,,애니메이션,,
헤디,,31000,31000,31,31,1,2,기타,,,드라마,,
도도하라,,62000,62000,31,31,1,1,한국,,,드라마,,"신소율,견미리"
총검장착,,140000,140000,31,31,1,3,,,,장르없음,,
인디애니페스트2011-파노라마2,,151000,151000,31,31,1,2,한국,,전체관람가,장르없음,,
공대생의 연애공식,,155000,155000,31,31,1,2,핀란드,,,다큐멘터리,,
앵그리 이누크,,155000,155000,31,31,1,2,캐나다,,,다큐멘터리,,
바투샤의 집,,186000,186000,31,31,1,2,스위스,,,다큐멘터리,,
망각과 기억2 : 돌아 봄 Part 2.,,207000,207000,31,31,2,5,한국,,,다큐멘터리,,
FIWOM 2018 피움초이스3,,211600,211600,31,31,1,1,한국,,,드라마,,
오렌지필름 기획전 - 주인공을 따라가줘!,,212000,212000,31,31,1,4,한국,,,드라마,,
유토피아,,212000,212000,31,31,1,2,일본,,,드라마,,
쏠레,,212000,212000,31,31,1,1,이탈리아,,,드라마,,
쪽빛 하늘,,217000,217000,31,31,1,2,홍콩,,,드라마,,
"[제5회 여성인권영화제, 피움 2011]심야상영",,310000,310000,31,31,1,1,,,전체관람가,장르없음,,
울 엄마는 비행기,,25153,25153,32,32,1,3,러시아,,,애니메이션,,
고래와 어부,,52511,52511,32,32,1,2,캐나다,,,애니메이션,,
1919유관순-그녀들의조국,,64000,64000,32,32,1,18,한국,,12세이상관람가,다큐멘터리,,"이새봄,양윤희,김나니,박자희,장세아,곽정화,오지헌"
2013 최강애니전-임팩트 섹션1,,96000,96000,32,32,1,1,,,,애니메이션,,
메이지협객전,,128000,128000,32,32,1,1,일본,,,장르없음,,
SICAF2011_경쟁단편_학생4,,156000,156000,32,32,1,3,한국,,전체관람가,애니메이션,,
우리의 모국 프랑스,,160000,160000,32,32,1,2,프랑스,,,장르없음,,
고양이 영화제 2018 묘아+파리의 도둑고양이,,160000,160000,32,32,1,1,기타,,,애니메이션,,
문과 창을 열어라,,173000,173000,32,32,1,2,아르헨티나,,,드라마,,
SICAF2014 삼색일본,,188800,188800,32,32,1,2,일본,,,애니메이션,,
2011 GSFF-감독 특별전 : 연상호,,191000,191000,32,32,1,2,한국,,,장르없음,,
포르투갈 여인,,205000,205000,32,32,1,2,포르투갈,,,드라마,,
오오극장 개관5주년 특별전 - 대구독립단편 신작,,220000,220000,32,32,1,1,한국,,,드라마,,
투 인 더 부시,,256000,256000,32,32,1,1,미국,,,드라마,,
건물을 출력해 드립니다,,267000,267000,32,32,1,2,영국,,,다큐멘터리,,
[도시섹션l 성인을 위한 단편 애니메이션],,272500,272500,32,32,1,4,한국,,청소년관람불가,장르없음,,
오렌지필름기획전- *추신: 우리우정 영원히,,283000,283000,32,32,1,3,한국,,,드라마,,
시도니아의 기사 극장판,,320000,320000,32,32,1,2,일본,,,애니메이션,,
바오,,18236,18236,33,33,1,3,프랑스,,전체관람가,애니메이션,,
"붉은 강, 송홍",,18236,18236,33,33,1,3,프랑스,,전체관람가,애니메이션,,
빅 드라이브,,18236,18236,33,33,1,3,캐나다,,,애니메이션,,
빌라 안트로포프,,18236,18236,33,33,1,3,에스토니아,,15세이상관람가,애니메이션,,
스모,,18237,18237,33,33,1,3,벨기에,,전체관람가,장르없음,,
데스메탈 앙골라,,84500,84500,33,33,1,1,미국,,,다큐멘터리,,
나와 나의 부치 엄마,,99000,99000,33,33,1,1,대만,,,다큐멘터리,,
"나눔의 미학+아버지의 초상+안네, 날다+두렵지않아",,102500,102500,33,33,1,2,기타,,,장르없음,,
퍼포먼스,,158000,158000,33,33,1,3,,,,장르없음,,
엘사의 세상,,165000,165000,33,33,1,1,러시아,,,드라마,,
호우주의보(12월의 삼각관계),,173000,173000,33,33,1,6,한국,,,드라마,,
인디애니페스트2017 아시아로3,,189800,189800,33,33,1,2,기타,,,애니메이션,,
SICAF2014 경쟁: 학생 1,,195000,195000,33,33,1,3,기타,,,애니메이션,,
인디애니페스트2020 독립보행4,,195000,195000,33,33,1,2,한국,,,애니메이션,,
인디애니페스트2020 아시아로4,,195000,195000,33,33,1,2,기타,,,애니메이션,,
모두를 위한 궁전,,198000,198000,33,33,1,2,불가리아,,,다큐멘터리,,
프리드킨 언컷,,208000,208000,33,33,1,1,이탈리아,,,다큐멘터리,,
드넓은 세상을 알아가며,,213000,213000,33,33,1,2,러시아,,,드라마,,
제이슨의 초상,,214000,214000,33,33,1,3,미국,,,다큐멘터리,,
독립영화 반짝반짝전 광주 단편,,216000,216000,33,33,2,6,한국,,,드라마,,
"장 마리 스트라우브, 다니엘 위에 단편모음",2011-02-18,219000,219000,33,33,1,4,기타,,,드라마,,
Diff 2019 경쟁8,,227000,227000,33,33,1,1,한국,,,드라마,,
0.36 프로젝트,,230000,230000,33,33,1,1,한국,,,다큐멘터리,,
Diff 2018 배우목격담,,230000,230000,33,33,1,1,한국,,,드라마,,
셰이크다운,,231000,231000,33,33,1,1,미국,,,드라마,,
Diff 2019 경쟁7,,231000,231000,33,33,1,1,한국,,,드라마,,
깊은 바다,,11858,11858,34,34,1,2,미국,,,애니메이션,,
세 치 다리로 떠나는 여행,,31625,31625,34,34,1,2,한국,,,다큐멘터리,,
"핀차케, 남아메리카맥 이야기",,31625,31625,34,34,1,2,프랑스,,,애니메이션,,
리즈다스,,34000,34000,34,34,1,2,스페인,,,다큐멘터리,,
봉인된 시간,,34000,34000,34,34,1,2,스웨덴,,,다큐멘터리,,
우주의 비밀,,34000,34000,34,34,1,2,영국,,,장르없음,,
자동포장기계,,34000,34000,34,34,1,2,뉴질랜드,,,애니메이션,,
38.2도,,40800,40800,34,34,1,2,한국,,,장르없음,,
더 머니,2018-06-01,41000,41000,34,34,5,34,미국,(유)조이앤시네마,15세이상관람가,코미디,,"빌리 버크,파커 포시,대니 글로버,데보라 앤 울"
바빌라,,145000,145000,34,34,1,2,이탈리아,,,다큐멘터리,,
도시라는 유토피아 + 세자르씨의 폐종이 공작실 + 내 텃밭을 소개합니다,,156000,156000,34,34,1,2,기타,,,다큐멘터리,,
이토 유이치의 클레이메이션,,158000,158000,34,34,1,2,일본,,전체관람가,애니메이션,,
빗 속의 연인,,161000,161000,34,34,1,3,,,,장르없음,,
SICAF2011_경쟁단편_일반5,,170000,170000,34,34,1,3,필리핀,,청소년관람불가,애니메이션,,
세븐 송즈,,170000,170000,34,34,1,2,영국,,,장르없음,,
작은새,,170000,170000,34,34,1,1,한국,,,드라마,,
자마,,180000,180000,34,34,1,5,홍콩,,15세이상관람가,액션,,
인디애니페스트2020 아시아로1,,198000,198000,34,34,1,2,기타,,,애니메이션,,
SICAF2014 차세대 폴란드 애니메이션 2,,200400,200400,34,34,1,2,폴란드,,,애니메이션,,
인디애니페스트2020 독립보행1,,201000,201000,34,34,1,2,한국,,,애니메이션,,
"24프레임, 25프레임",,214000,214000,34,34,1,1,이탈리아,,,장르없음,,
"흐루스탈료프, 나의 차!",,224000,224000,34,34,1,2,러시아,,,드라마,,
2011년 1월 단편 상상극장 - 더 비기닝,,235600,235600,34,34,1,4,한국,,12세이상관람가,드라마,,
새를 위하여,,237300,237300,34,34,1,1,미국,,,다큐멘터리,,
배드 지니어스 더 시리즈: 라스트 섹션,,242000,242000,34,34,5,12,기타,(주)홈초이스,15세이상관람가,범죄,,
달라스,,35000,35000,35,35,1,2,모로코,,,드라마,,
랑카스 이야기,,68500,68500,35,35,1,2,인도네시아,,12세이상관람가,다큐멘터리,,
글로컬 구애전 단편 3,,175000,175000,35,35,1,2,한국,,,장르없음,,
센팍 배우전: 단편의 얼굴들 (센트럴파크 10주년),,175000,175000,35,35,1,2,한국,,,드라마,,
블랙 피터,,190000,190000,35,35,1,1,체코,,,장르없음,,
인디애니페스트2013-파노라마2,,195000,195000,35,35,1,1,,,,애니메이션,,
지뢰 마을 사람들,,201000,201000,35,35,1,2,이탈리아,,,다큐멘터리,,
인디애니페스트2020 스위스 포커스2,,204000,204000,35,35,1,2,스위스,,,애니메이션,,
인디애니페스트2020 아시아 파노라마,,204000,204000,35,35,1,2,기타,,,애니메이션,,
(일본영화제)단편모음-야마무라 코지와 젊은 애니메이션 작가들,,206000,206000,35,35,1,2,일본,,전체관람가,장르없음,,
SICAF2014 경쟁: 학생 2,,209000,209000,35,35,1,3,기타,,,애니메이션,,
2011 GSFF-중편 초청 1,,210000,210000,35,35,1,2,한국,,,장르없음,,
SIFF2011-단편경쟁1,,210000,210000,35,35,1,2,한국,,전체관람가,장르없음,,
두근두근 성호월드 3,,237000,237000,35,35,1,1,한국,,,장르없음,,
멧돼지 잡기,,245000,245000,35,35,1,2,한국,,,드라마,,
말하기의 힘,,277000,277000,35,35,1,2,브라질,,,다큐멘터리,,
상어,,286500,286500,35,35,1,3,우루과이,,,드라마,,
여명,,334000,334000,35,35,1,3,일본,(주)티캐스트,12세이상관람가,미스터리,,"야기라 유야,코바야시 카오루"
"샤샤와 그리샤,그리고 이언",,22500,22500,36,36,1,3,기타,,,드라마,,
